Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
72:8D:8A:A1:E3:A1, 2018-05-24 19:56:36, 2018-05-24 19:56:36, -85,        1, (not associated) ,
4C:BB:58:3A:26:D0, 2018-05-24 19:51:12, 2018-05-24 19:56:23, -81,       17, F4:1F:C2:BE:9F:E2,
96:C3:C8:EE:4B:DD, 2018-05-24 19:56:22, 2018-05-24 19:56:22, -83,        1, (not associated) ,
EA:5E:98:DE:A6:DA, 2018-05-24 19:56:22, 2018-05-24 19:56:22, -86,        1, (not associated) ,
46:BC:CE:DF:48:68, 2018-05-24 19:56:24, 2018-05-24 19:56:24, -88,        1, (not associated) ,TMobileWingman
80:ED:2C:B8:93:ED, 2018-05-24 19:38:15, 2018-05-24 19:56:14, -75,        2, (not associated) ,
48:3B:38:0E:1F:D1, 2018-05-24 19:56:13, 2018-05-24 19:56:13, -80,        1, (not associated) ,PSU Secure
DA:A1:19:D8:04:4D, 2018-05-24 19:56:13, 2018-05-24 19:56:13, -80,        2, (not associated) ,ggghh
DE:FA:BE:9E:A0:53, 2018-05-24 19:56:12, 2018-05-24 19:56:12, -81,        1, (not associated) ,
C2:AC:41:8D:5D:33, 2018-05-24 19:56:09, 2018-05-24 19:56:09, -82,        2, (not associated) ,
26:3F:CC:7E:00:1A, 2018-05-24 19:56:10, 2018-05-24 19:56:10, -83,        1, (not associated) ,
40:4E:36:20:92:18, 2018-05-24 19:35:25, 2018-05-24 19:56:10, -84,        6, (not associated) ,
14:AB:C5:31:AE:1B, 2018-05-24 19:34:15, 2018-05-24 19:56:14, -88,       18, (not associated) ,
A4:02:B9:B9:47:D1, 2018-05-24 19:33:09, 2018-05-24 19:56:02, -73,       49, (not associated) ,PSU,Borussia
54:4E:90:D3:56:54, 2018-05-24 19:56:02, 2018-05-24 19:56:02, -75,        1, (not associated) ,
B8:08:CF:31:EB:E2, 2018-05-24 19:49:32, 2018-05-24 19:56:02, -76,       14, 50:17:FF:9E:00:D2,PSU Secure
A0:88:69:28:31:0B, 2018-05-24 19:48:44, 2018-05-24 19:55:58, -88,        4, (not associated) ,
00:1A:EF:58:76:29, 2018-05-24 19:38:40, 2018-05-24 19:55:49, -75,        5, 04:C5:A4:C2:8C:32,
40:4D:7F:CC:88:8C, 2018-05-24 19:33:42, 2018-05-24 19:55:46, -85,       61, 04:C5:A4:C2:A3:82,PSU Secure
9C:D2:1E:CD:2F:6B, 2018-05-24 19:48:32, 2018-05-24 19:55:47, -86,        6, (not associated) ,
A6:0D:DD:1E:31:E6, 2018-05-24 19:55:37, 2018-05-24 19:55:37, -85,        3, (not associated) ,
2C:3A:E8:35:00:29, 2018-05-24 19:33:28, 2018-05-24 19:55:37, -86,       12, 7C:95:F3:CC:B3:D0,
52:3F:17:ED:D0:7F, 2018-05-24 19:54:57, 2018-05-24 19:55:23, -37,        4, (not associated) ,
DA:A1:19:F4:15:C8, 2018-05-24 19:54:57, 2018-05-24 19:54:57, -57,        1, (not associated) ,
8C:85:90:DD:52:77, 2018-05-24 19:34:08, 2018-05-24 19:55:02, -65,        9, F4:1F:C2:E6:31:12,PSU Secure
74:4A:A4:B9:3F:1B, 2018-05-24 19:35:55, 2018-05-24 19:55:01, -79,       16, 04:C5:A4:C2:A3:82,
DA:A1:19:D0:DC:E1, 2018-05-24 19:54:59, 2018-05-24 19:54:59, -80,        1, (not associated) ,
18:65:90:D6:24:15, 2018-05-24 19:55:01, 2018-05-24 19:55:01, -86,        1, (not associated) ,PSU Secure
6C:4D:73:66:98:4E, 2018-05-24 19:53:21, 2018-05-24 19:54:48, -83,       28, C0:62:6B:67:66:00,PSU
FC:2D:5E:40:26:DA, 2018-05-24 19:47:59, 2018-05-24 19:54:36, -63,       94, (not associated) ,
92:8C:AA:0A:70:80, 2018-05-24 19:53:39, 2018-05-24 19:54:26, -74,       12, 00:25:00:FF:94:73,
66:F7:A4:17:9D:51, 2018-05-24 19:53:39, 2018-05-24 19:54:22, -79,       15, 00:25:00:FF:94:73,
BA:38:BB:E5:25:04, 2018-05-24 19:54:11, 2018-05-24 19:54:11, -77,        5, (not associated) ,
82:53:D0:4B:98:9B, 2018-05-24 19:54:01, 2018-05-24 19:54:01, -41,        3, (not associated) ,
AE:43:A4:62:B8:58, 2018-05-24 19:53:39, 2018-05-24 19:53:57, -69,        5, 00:25:00:FF:94:73,
CC:2D:B7:AA:E2:54, 2018-05-24 19:37:05, 2018-05-24 19:53:33, -49,       62, 00:00:00:00:00:00,PSU
A2:B1:3C:86:5A:41, 2018-05-24 19:53:35, 2018-05-24 19:53:35, -79,        1, (not associated) ,
78:FD:94:1D:86:0D, 2018-05-24 19:51:55, 2018-05-24 19:53:25, -47,       14, 7C:95:F3:CC:B3:A2,
88:B1:11:81:71:C1, 2018-05-24 19:53:26, 2018-05-24 19:53:26, -62,        2, (not associated) ,
70:F0:87:88:1D:3B, 2018-05-24 19:34:33, 2018-05-24 19:53:25, -80,       18, F4:1F:C2:BE:9D:F2,PSU Secure
56:FE:EA:BE:C4:21, 2018-05-24 19:53:13, 2018-05-24 19:53:13, -83,        1, (not associated) ,
AE:99:BF:C2:3A:6C, 2018-05-24 19:53:11, 2018-05-24 19:53:11, -87,        1, (not associated) ,
DA:A1:19:18:B1:69, 2018-05-24 19:52:57, 2018-05-24 19:52:58, -80,        3, (not associated) ,ggghh
26:27:D1:63:5B:F9, 2018-05-24 19:53:00, 2018-05-24 19:53:00, -83,        2, (not associated) ,KHWireless
C4:84:66:EA:89:71, 2018-05-24 19:52:50, 2018-05-24 19:52:50, -78,        1, (not associated) ,PSU Guest
E0:B5:2D:CE:36:02, 2018-05-24 19:38:51, 2018-05-24 19:52:46, -78,       11, F4:1F:C2:BE:9F:E2,PSU Secure
3C:2E:FF:A3:EC:E0, 2018-05-24 19:46:15, 2018-05-24 19:52:45, -81,      423, 7C:95:F3:CC:B3:A2,PSU Secure
96:E7:43:90:D4:D1, 2018-05-24 19:52:45, 2018-05-24 19:52:45, -87,        1, (not associated) ,
80:ED:2C:69:6F:6A, 2018-05-24 19:41:18, 2018-05-24 19:52:38, -84,        9, (not associated) ,PSU Secure
5E:DE:9B:48:E3:B0, 2018-05-24 19:52:33, 2018-05-24 19:52:33, -89,        3, (not associated) ,TMobileWingman
82:CB:E4:9C:89:EB, 2018-05-24 19:52:21, 2018-05-24 19:52:21, -84,        8, (not associated) ,SchwabOne,PSU Secure,NVCoffeeWiFi_NA,xfinitywifi,Hostel Guest,Google Starbucks,HOME-E2B6-24
26:05:3B:01:95:3C, 2018-05-24 19:52:24, 2018-05-24 19:52:24, -87,        1, (not associated) ,
62:79:C7:22:30:E5, 2018-05-24 19:51:38, 2018-05-24 19:52:23, -90,        2, (not associated) ,
1C:36:BB:1C:CC:06, 2018-05-24 19:41:03, 2018-05-24 19:52:02, -56,       53, 04:C5:A4:C2:8F:E2,PCC-Guest,PSU Secure
9C:E3:3F:1E:5B:36, 2018-05-24 19:51:09, 2018-05-24 19:52:00, -78,       62, 00:00:00:00:00:00,PSU
B0:48:7A:CF:78:AE, 2018-05-24 19:51:58, 2018-05-24 19:51:58, -92,        1, (not associated) ,PSU
44:00:10:C7:4B:A2, 2018-05-24 19:51:17, 2018-05-24 19:51:37, -80,        5, 00:3A:7D:61:13:E0,PSU
2E:68:12:E7:87:07, 2018-05-24 19:51:17, 2018-05-24 19:51:21, -78,        3, (not associated) ,
DC:0B:34:C7:4B:7A, 2018-05-24 19:47:46, 2018-05-24 19:51:26, -82,       31, (not associated) ,
42:19:26:7F:85:24, 2018-05-24 19:50:54, 2018-05-24 19:51:09, -77,        6, 00:25:00:FF:94:73,
34:F6:4B:6C:1E:66, 2018-05-24 19:41:53, 2018-05-24 19:50:59, -82,       67, 58:BC:27:12:66:F2,PSU Secure
20:C9:D0:CC:8E:A9, 2018-05-24 19:50:46, 2018-05-24 19:50:46, -81,        1, (not associated) ,PSU
8A:81:72:A6:D9:2A, 2018-05-24 19:50:33, 2018-05-24 19:50:33, -78,        1, (not associated) ,
C0:BD:D1:06:04:11, 2018-05-24 19:33:36, 2018-05-24 19:50:22, -81,       16, 7C:95:F3:CC:55:50,NETGEAR42
54:9F:13:2A:27:7F, 2018-05-24 19:50:24, 2018-05-24 19:50:24, -82,        2, (not associated) ,PSU Secure
DE:EB:A8:BE:53:62, 2018-05-24 19:50:13, 2018-05-24 19:50:13, -71,        1, (not associated) ,
62:C0:6C:29:53:48, 2018-05-24 19:49:59, 2018-05-24 19:49:59, -74,        1, (not associated) ,
1E:57:8B:A1:98:1D, 2018-05-24 19:49:57, 2018-05-24 19:49:57, -77,        1, (not associated) ,
FA:AF:A5:52:30:FF, 2018-05-24 19:49:59, 2018-05-24 19:49:59, -80,        1, (not associated) ,
3A:28:D2:6D:82:B9, 2018-05-24 19:49:45, 2018-05-24 19:49:45, -81,        1, (not associated) ,
72:A3:11:78:85:2E, 2018-05-24 19:49:47, 2018-05-24 19:49:47, -83,        2, (not associated) ,
6A:05:16:2C:C3:B1, 2018-05-24 19:49:46, 2018-05-24 19:49:46, -83,        3, (not associated) ,
A6:B7:8F:B0:15:89, 2018-05-24 19:49:37, 2018-05-24 19:49:38, -80,        2, (not associated) ,
1C:87:2C:B6:9C:4F, 2018-05-24 19:49:35, 2018-05-24 19:49:35, -90,        1, (not associated) ,
16:9D:F7:7B:01:F2, 2018-05-24 19:49:18, 2018-05-24 19:49:25, -74,        3, 00:25:00:FF:94:73,
96:5E:7A:CF:54:C1, 2018-05-24 19:49:09, 2018-05-24 19:49:10, -82,        4, (not associated) ,
7A:41:D9:98:64:A7, 2018-05-24 19:48:59, 2018-05-24 19:48:59, -85,        1, (not associated) ,
5A:F6:C5:D6:4B:B8, 2018-05-24 19:48:23, 2018-05-24 19:48:23, -83,        1, (not associated) ,
46:A6:94:8D:94:DD, 2018-05-24 19:48:09, 2018-05-24 19:48:09, -77,        2, (not associated) ,
F8:63:3F:20:EC:3E, 2018-05-24 19:33:17, 2018-05-24 19:48:14, -83,        9, 04:C5:A4:8D:F0:A0,PSU
B0:48:7A:CF:7C:68, 2018-05-24 19:38:38, 2018-05-24 19:48:14, -89,        3, (not associated) ,PSU
FA:EF:C6:4E:01:81, 2018-05-24 19:48:00, 2018-05-24 19:48:00, -84,        1, (not associated) ,
8E:BF:B2:6C:D9:99, 2018-05-24 19:38:44, 2018-05-24 19:47:45, -73,        2, (not associated) ,
02:CB:5A:1B:28:79, 2018-05-24 19:47:49, 2018-05-24 19:47:50, -74,        2, (not associated) ,
D0:C5:F3:5B:18:46, 2018-05-24 19:47:38, 2018-05-24 19:47:38, -77,        1, (not associated) ,
66:20:B3:76:22:F1, 2018-05-24 19:47:24, 2018-05-24 19:47:24, -79,        1, (not associated) ,
36:8E:54:83:36:10, 2018-05-24 19:47:14, 2018-05-24 19:47:14, -78,        2, (not associated) ,
F0:03:8C:C8:A0:9B, 2018-05-24 19:34:07, 2018-05-24 19:47:02, -74,        4, (not associated) ,PSU
CE:AD:C9:73:5C:8D, 2018-05-24 19:46:57, 2018-05-24 19:46:57, -80,        1, (not associated) ,
CC:29:F5:D0:1C:5E, 2018-05-24 19:46:30, 2018-05-24 19:46:58, -81,        9, 50:17:FF:9E:00:D0,PSU
02:30:E5:49:CF:A7, 2018-05-24 19:35:02, 2018-05-24 19:47:02, -89,        2, (not associated) ,
10:F1:F2:38:4B:A5, 2018-05-24 19:36:38, 2018-05-24 19:46:57, -89,       18, (not associated) ,
6E:19:51:72:0C:CF, 2018-05-24 19:46:50, 2018-05-24 19:46:50, -76,        2, (not associated) ,
DA:A1:19:1A:77:AD, 2018-05-24 19:46:34, 2018-05-24 19:46:34, -56,        2, (not associated) ,
DA:A1:19:F0:20:BD, 2018-05-24 19:46:37, 2018-05-24 19:46:37, -74,        1, (not associated) ,
DA:5E:FE:75:CD:97, 2018-05-24 19:46:33, 2018-05-24 19:46:33, -81,        2, (not associated) ,
5E:FB:C2:A9:F9:92, 2018-05-24 19:46:36, 2018-05-24 19:46:36, -84,        1, (not associated) ,
22:35:76:97:40:D1, 2018-05-24 19:46:33, 2018-05-24 19:46:33, -84,        1, (not associated) ,
2C:33:61:9A:60:F7, 2018-05-24 19:45:58, 2018-05-24 19:46:21, -87,       36, C0:62:6B:67:66:02,
04:52:F3:60:EF:51, 2018-05-24 19:40:45, 2018-05-24 19:46:11, -76,       10, C0:25:5C:1F:CC:70,PSU
DA:A1:19:54:D8:B0, 2018-05-24 19:46:00, 2018-05-24 19:46:00, -66,       12, (not associated) ,
7E:D5:81:6A:35:2B, 2018-05-24 19:46:01, 2018-05-24 19:46:01, -74,        2, (not associated) ,
5A:BE:02:A3:F2:DB, 2018-05-24 19:46:01, 2018-05-24 19:46:01, -82,       11, (not associated) ,mauisbar-guest,McMenamins,PSU,Get off ma lawn!,NETGEAR58,attwifi,Dickey's Guest,Lloyd Center Wi-Fi,MultcoLibrary-Regional,amzn-guest
2A:25:FA:56:3B:48, 2018-05-24 19:45:57, 2018-05-24 19:45:57, -83,        1, (not associated) ,
0E:29:9B:1F:82:64, 2018-05-24 19:45:49, 2018-05-24 19:45:49, -56,        2, (not associated) ,
E2:2C:0B:58:16:7D, 2018-05-24 19:45:14, 2018-05-24 19:45:14, -75,        1, (not associated) ,
EA:81:7B:88:EE:67, 2018-05-24 19:44:47, 2018-05-24 19:44:47, -70,        3, (not associated) ,
48:4B:AA:62:38:2D, 2018-05-24 19:35:05, 2018-05-24 19:44:47, -89,       15, 04:C5:A4:C2:A3:8D,PSU Secure
D2:04:F3:02:7F:69, 2018-05-24 19:44:38, 2018-05-24 19:44:38, -58,        1, (not associated) ,
14:10:9F:ED:CB:32, 2018-05-24 19:44:18, 2018-05-24 19:44:38, -82,        2, (not associated) ,PSU
AA:F3:72:22:D8:F5, 2018-05-24 19:44:34, 2018-05-24 19:44:34, -86,        1, (not associated) ,
A4:D1:8C:5C:4B:86, 2018-05-24 19:44:36, 2018-05-24 19:44:36, -88,        1, (not associated) ,
30:35:AD:AF:9E:A0, 2018-05-24 19:43:16, 2018-05-24 19:44:12, -84,       11, (not associated) ,PSU
AA:A3:19:8E:84:32, 2018-05-24 19:44:12, 2018-05-24 19:44:12, -85,        1, (not associated) ,
DA:A1:19:BB:41:4B, 2018-05-24 19:43:57, 2018-05-24 19:43:57, -58,        5, (not associated) ,
66:BB:1C:C6:8F:F9, 2018-05-24 19:43:46, 2018-05-24 19:43:46, -81,        2, (not associated) ,
76:DA:47:39:B4:2A, 2018-05-24 19:43:45, 2018-05-24 19:43:45, -86,        1, (not associated) ,
B4:9C:DF:0A:24:2F, 2018-05-24 19:42:19, 2018-05-24 19:43:49, -86,        3, 04:C5:A4:C2:8B:B0,
F4:5C:89:9C:9E:6D, 2018-05-24 19:43:49, 2018-05-24 19:43:49, -90,        1, (not associated) ,
9C:E3:3F:59:55:A8, 2018-05-24 19:40:45, 2018-05-24 19:43:50, -90,      128, 00:00:00:00:00:00,PSU Secure
7A:11:91:93:9A:56, 2018-05-24 19:43:46, 2018-05-24 19:43:46, -93,        1, (not associated) ,
AE:5D:96:7D:0C:40, 2018-05-24 19:43:36, 2018-05-24 19:43:36, -53,        8, (not associated) ,
A2:FE:E0:8C:99:9E, 2018-05-24 19:42:58, 2018-05-24 19:43:38, -72,        9, 00:25:00:FF:94:73,
96:CC:95:76:A5:D0, 2018-05-24 19:43:34, 2018-05-24 19:43:34, -82,        1, (not associated) ,
B6:54:34:8C:03:7D, 2018-05-24 19:43:23, 2018-05-24 19:43:23, -79,        1, (not associated) ,
4E:B4:69:EC:B8:C5, 2018-05-24 19:43:25, 2018-05-24 19:43:25, -88,        1, (not associated) ,
2E:94:9B:88:FA:8B, 2018-05-24 19:43:11, 2018-05-24 19:43:11, -78,        2, (not associated) ,
8E:CA:1C:F3:E9:8D, 2018-05-24 19:43:10, 2018-05-24 19:43:10, -81,        2, (not associated) ,
8E:83:10:0B:7F:0A, 2018-05-24 19:43:12, 2018-05-24 19:43:12, -82,        1, 00:25:00:FF:94:73,
C4:B3:01:B7:64:F3, 2018-05-24 19:32:58, 2018-05-24 19:43:09, -83,       11, 04:C5:A4:C2:8F:E2,HOME-390F-2.4,PSU Secure
84:41:67:1C:1B:60, 2018-05-24 19:42:25, 2018-05-24 19:43:09, -89,        4, 04:C5:A4:C2:8B:A2,PSU Secure
02:6C:0D:C9:A0:A6, 2018-05-24 19:42:58, 2018-05-24 19:42:58, -72,        2, (not associated) ,
78:FD:94:90:FD:66, 2018-05-24 19:42:48, 2018-05-24 19:42:58, -81,        2, 7C:95:F3:72:D9:32,PSU Secure
9E:69:48:FD:61:39, 2018-05-24 19:42:58, 2018-05-24 19:42:59, -84,        2, (not associated) ,
DC:0C:5C:A3:61:A7, 2018-05-24 19:37:32, 2018-05-24 19:42:47, -83,       12, 2C:D0:2D:B1:40:C0,PSU
36:CF:FD:A7:45:79, 2018-05-24 19:42:45, 2018-05-24 19:42:45, -84,        1, (not associated) ,
68:EF:43:31:5E:83, 2018-05-24 19:42:45, 2018-05-24 19:42:45, -87,        1, (not associated) ,PSU Secure
32:94:69:95:11:D9, 2018-05-24 19:42:45, 2018-05-24 19:42:45, -91,        2, (not associated) ,
FE:10:1E:33:28:10, 2018-05-24 19:42:34, 2018-05-24 19:42:34, -75,        1, (not associated) ,
C6:22:99:36:F4:6D, 2018-05-24 19:42:21, 2018-05-24 19:42:21, -80,        1, (not associated) ,TMobileWingman
16:FF:DF:9F:64:61, 2018-05-24 19:42:10, 2018-05-24 19:42:10, -84,        1, (not associated) ,
68:07:15:87:5D:93, 2018-05-24 19:41:59, 2018-05-24 19:41:59, -86,        1, (not associated) ,
D2:1E:EA:9F:D8:AC, 2018-05-24 19:42:00, 2018-05-24 19:42:00, -87,        1, (not associated) ,
B2:6B:C9:7E:D2:D5, 2018-05-24 19:41:49, 2018-05-24 19:41:50, -82,        2, (not associated) ,
E6:0A:B3:89:A6:8B, 2018-05-24 19:41:46, 2018-05-24 19:41:46, -86,        1, (not associated) ,
3C:2E:FF:B9:24:6E, 2018-05-24 19:41:49, 2018-05-24 19:41:49, -88,        2, (not associated) ,PSU Secure
6E:62:40:E4:CA:10, 2018-05-24 19:41:24, 2018-05-24 19:41:24, -76,        1, (not associated) ,
1E:74:90:3F:AB:BE, 2018-05-24 19:41:24, 2018-05-24 19:41:24, -78,        1, (not associated) ,
26:A4:DA:31:E2:4D, 2018-05-24 19:41:23, 2018-05-24 19:41:24, -85,        3, (not associated) ,
EC:1F:72:17:2F:A7, 2018-05-24 19:34:15, 2018-05-24 19:41:10, -68,       16, (not associated) ,attwifi,i
2A:86:3F:74:F2:9F, 2018-05-24 19:41:09, 2018-05-24 19:41:09, -83,        1, (not associated) ,
B0:70:2D:D9:37:28, 2018-05-24 19:40:13, 2018-05-24 19:41:00, -75,       45, 00:FE:C8:BE:94:02,PSU Secure
AA:AB:CC:18:2B:0C, 2018-05-24 19:41:00, 2018-05-24 19:41:00, -79,        1, (not associated) ,
6E:9E:07:F0:B6:75, 2018-05-24 19:40:50, 2018-05-24 19:40:50, -80,        1, (not associated) ,
32:7F:01:34:01:F9, 2018-05-24 19:40:48, 2018-05-24 19:40:48, -83,        1, (not associated) ,
A0:99:9B:CD:DE:B3, 2018-05-24 19:39:30, 2018-05-24 19:40:49, -85,       54, A2:D7:95:61:E1:85,
1A:69:74:FD:4B:90, 2018-05-24 19:40:37, 2018-05-24 19:40:37, -68,        2, (not associated) ,
B8:08:CF:65:8C:74, 2018-05-24 19:40:35, 2018-05-24 19:40:35, -82,        1, (not associated) ,PSU Secure
6E:DA:0D:79:60:95, 2018-05-24 19:40:24, 2018-05-24 19:40:24, -75,        2, (not associated) ,
3E:8C:4F:1F:C6:12, 2018-05-24 19:40:22, 2018-05-24 19:40:22, -79,        2, (not associated) ,
32:D6:3B:17:B1:FA, 2018-05-24 19:40:21, 2018-05-24 19:40:21, -84,        1, (not associated) ,
02:21:4F:2E:E7:2A, 2018-05-24 19:40:08, 2018-05-24 19:40:09, -81,        3, (not associated) ,
2E:0D:80:EF:61:D7, 2018-05-24 19:40:00, 2018-05-24 19:40:00, -82,        3, (not associated) ,
F6:F3:C1:DF:6A:8A, 2018-05-24 19:39:50, 2018-05-24 19:39:50, -85,        1, (not associated) ,
D6:DF:3C:0C:56:22, 2018-05-24 19:39:34, 2018-05-24 19:39:34, -86,        1, (not associated) ,
1E:C9:DA:D7:6C:F4, 2018-05-24 19:39:09, 2018-05-24 19:39:09, -78,        1, (not associated) ,
A4:08:EA:0C:26:14, 2018-05-24 19:33:54, 2018-05-24 19:39:13, -79,        2, (not associated) ,
A2:79:01:BE:DF:DC, 2018-05-24 19:39:09, 2018-05-24 19:39:09, -83,        1, (not associated) ,
D2:6C:23:74:1D:E1, 2018-05-24 19:39:11, 2018-05-24 19:39:11, -85,        2, (not associated) ,
0A:68:FA:10:AC:08, 2018-05-24 19:38:59, 2018-05-24 19:39:00, -75,        3, (not associated) ,
6E:83:63:8D:DF:F6, 2018-05-24 19:38:33, 2018-05-24 19:38:33, -81,        1, (not associated) ,
42:47:88:B9:29:D9, 2018-05-24 19:38:36, 2018-05-24 19:38:36, -83,        2, (not associated) ,
8A:77:F5:5B:B7:08, 2018-05-24 19:37:43, 2018-05-24 19:38:33, -85,        6, 00:25:00:FF:94:73,
C4:9D:ED:09:79:D9, 2018-05-24 19:33:10, 2018-05-24 19:38:25, -67,      448, C0:25:5C:68:7F:02,
1A:B9:AD:5B:F0:9C, 2018-05-24 19:37:58, 2018-05-24 19:37:59, -76,        3, (not associated) ,
1E:84:1E:70:6B:A7, 2018-05-24 19:37:57, 2018-05-24 19:37:57, -81,        2, (not associated) ,
DA:F4:40:82:DB:5E, 2018-05-24 19:37:39, 2018-05-24 19:38:01, -81,        5, 00:25:00:FF:94:73,
60:57:18:D3:AC:61, 2018-05-24 19:37:46, 2018-05-24 19:37:46, -73,        2, (not associated) ,PSU
2A:7A:7F:85:4A:3B, 2018-05-24 19:37:46, 2018-05-24 19:37:46, -84,        1, (not associated) ,
B6:E8:9C:A5:F1:05, 2018-05-24 19:37:49, 2018-05-24 19:37:49, -86,        1, (not associated) ,
BA:79:3D:9C:45:A8, 2018-05-24 19:37:50, 2018-05-24 19:37:50, -89,        1, (not associated) ,
8C:85:90:25:0D:D0, 2018-05-24 19:37:47, 2018-05-24 19:37:47, -89,        1, (not associated) ,
AE:45:C5:C0:B2:BE, 2018-05-24 19:37:33, 2018-05-24 19:37:33, -79,        1, (not associated) ,
22:23:51:49:53:ED, 2018-05-24 19:37:37, 2018-05-24 19:37:37, -81,        2, (not associated) ,
A4:5E:60:CC:83:15, 2018-05-24 19:34:39, 2018-05-24 19:37:36, -81,       93, 04:C5:A4:C2:8B:B0,ntCtMt,PSU,Fillmore1,xxxfinity
7A:85:37:F5:B4:4E, 2018-05-24 19:37:38, 2018-05-24 19:37:38, -82,        2, (not associated) ,
00:88:65:5C:D3:B6, 2018-05-24 19:36:34, 2018-05-24 19:37:26, -88,       13, 04:C5:A4:C2:91:92,
DA:6C:30:6A:38:29, 2018-05-24 19:37:09, 2018-05-24 19:37:09, -78,        2, (not associated) ,
B0:72:BF:59:85:E7, 2018-05-24 19:37:04, 2018-05-24 19:37:13, -81,        5, (not associated) ,PSU
00:88:65:C5:0E:57, 2018-05-24 19:37:11, 2018-05-24 19:37:11, -82,        2, (not associated) ,
8C:79:67:A5:36:1C, 2018-05-24 19:33:00, 2018-05-24 19:36:49, -68,      257, D0:57:4C:09:C1:C0,
EE:BA:D6:4D:B3:2F, 2018-05-24 19:36:24, 2018-05-24 19:36:49, -84,        8, 00:25:00:FF:94:73,
