Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
B8:C1:11:F0:3E:80, 2018-05-29 19:32:28, 2018-05-29 19:32:40, -74,       13, 6C:B2:AE:A7:E7:A0,PSU
4C:66:41:72:84:C4, 2018-05-29 19:18:07, 2018-05-29 19:32:42, -80,        2, (not associated) ,
40:4E:36:24:63:EE, 2018-05-29 19:17:17, 2018-05-29 19:32:43, -83,        4, (not associated) ,
40:4E:36:1D:C9:EC, 2018-05-29 19:32:41, 2018-05-29 19:32:41, -87,        1, (not associated) ,
56:2F:D5:E8:EE:F1, 2018-05-29 19:32:33, 2018-05-29 19:32:33, -64,        6, (not associated) ,
2A:36:4E:25:3F:47, 2018-05-29 19:32:28, 2018-05-29 19:32:28, -70,        1, (not associated) ,
88:19:08:74:94:AC, 2018-05-29 19:23:20, 2018-05-29 19:32:29, -71,      337, 00:00:00:00:00:00,PSU
00:AE:FA:E5:1A:0F, 2018-05-29 19:29:57, 2018-05-29 19:32:20, -62,       10, (not associated) ,PSU
A0:C9:A0:AA:1E:05, 2018-05-29 19:32:19, 2018-05-29 19:32:19, -76,        1, (not associated) ,
B4:F1:DA:B4:4D:65, 2018-05-29 19:29:05, 2018-05-29 19:32:17, -88,        3, (not associated) ,PSU Guest
B2:99:F4:F7:DC:19, 2018-05-29 19:32:08, 2018-05-29 19:32:08, -85,        2, (not associated) ,
20:F8:5E:DE:42:A5, 2018-05-29 19:10:56, 2018-05-29 19:31:54, -78,       11, 20:F8:5E:D9:F2:6A,
F0:24:75:9F:31:9A, 2018-05-29 19:31:54, 2018-05-29 19:31:54, -87,        1, (not associated) ,
A0:28:ED:8E:C2:52, 2018-05-29 19:17:57, 2018-05-29 19:31:52, -87,        4, (not associated) ,
4A:E7:14:16:7E:94, 2018-05-29 19:30:51, 2018-05-29 19:31:45, -62,       10, 00:25:00:FF:94:73,
D8:C4:6A:A1:77:F8, 2018-05-29 19:21:06, 2018-05-29 19:31:43, -81,        5, (not associated) ,
DC:A9:04:8F:62:83, 2018-05-29 19:10:57, 2018-05-29 19:31:40, -86,        6, (not associated) ,Southpark
8C:85:90:8E:11:35, 2018-05-29 19:30:53, 2018-05-29 19:31:32, -56,        9, (not associated) ,PSU
4A:32:8C:5F:55:94, 2018-05-29 19:31:29, 2018-05-29 19:31:29, -71,        4, (not associated) ,
F8:94:C2:94:AF:2A, 2018-05-29 19:29:16, 2018-05-29 19:31:31, -77,        3, (not associated) ,PSU Secure
00:B3:62:C4:EE:A2, 2018-05-29 19:31:17, 2018-05-29 19:31:17,  -1,        4, 84:3D:C6:3D:98:62,
E8:4E:06:45:75:C7, 2018-05-29 19:14:05, 2018-05-29 19:31:20,  -1,        6, B0:39:56:5E:93:C8,
E2:07:40:F4:69:CD, 2018-05-29 19:31:16, 2018-05-29 19:31:16, -58,        2, (not associated) ,
DE:F1:4C:58:4E:62, 2018-05-29 19:29:04, 2018-05-29 19:31:19, -59,        2, (not associated) ,
4A:41:31:E7:97:B3, 2018-05-29 19:31:19, 2018-05-29 19:31:19, -66,        1, (not associated) ,
36:5B:78:D0:84:5D, 2018-05-29 19:31:21, 2018-05-29 19:31:21, -75,        4, (not associated) ,
0A:28:69:BC:04:E2, 2018-05-29 19:31:16, 2018-05-29 19:31:16, -86,        1, (not associated) ,
3C:2E:F9:24:39:C1, 2018-05-29 19:18:33, 2018-05-29 19:31:20, -87,       20, 84:3D:C6:46:9C:72,PSU Secure
A4:6C:F1:61:6F:CC, 2018-05-29 19:31:01, 2018-05-29 19:31:06, -78,        3, (not associated) ,
40:25:C2:A5:1A:B0, 2018-05-29 19:11:20, 2018-05-29 19:31:06, -87,       28, 84:3D:C6:4F:36:41,PSU Guest
D2:71:D5:7D:B6:48, 2018-05-29 19:31:08, 2018-05-29 19:31:08, -88,        1, (not associated) ,
A8:66:7F:1F:73:E2, 2018-05-29 19:20:21, 2018-05-29 19:30:54,  -1,        2, 84:3D:C6:46:B6:A0,
10:41:7F:82:80:A6, 2018-05-29 19:30:55, 2018-05-29 19:30:55, -80,        2, (not associated) ,PSU Secure
C0:EE:FB:DB:80:68, 2018-05-29 19:15:53, 2018-05-29 19:30:55, -82,        8, 84:3D:C6:46:B3:50,
B0:48:1A:88:D9:C1, 2018-05-29 19:21:17, 2018-05-29 19:30:52, -83,       39, 84:3D:C6:43:A6:CF,PSU
DA:A1:19:D4:B4:E1, 2018-05-29 19:30:44, 2018-05-29 19:30:44, -74,        1, (not associated) ,
02:7A:DE:CF:55:5E, 2018-05-29 19:30:43, 2018-05-29 19:30:43, -80,        1, (not associated) ,
96:3D:B5:FE:00:AD, 2018-05-29 19:30:43, 2018-05-29 19:30:43, -81,        3, (not associated) ,
AC:5F:3E:CA:0C:1B, 2018-05-29 19:30:41, 2018-05-29 19:30:41, -83,        9, 04:6C:9D:AD:4F:02,
DA:4D:F5:59:45:22, 2018-05-29 19:30:31, 2018-05-29 19:30:31, -65,        5, (not associated) ,
32:78:59:78:D2:F5, 2018-05-29 19:30:28, 2018-05-29 19:30:28, -76,        1, (not associated) ,
36:F6:08:C6:11:D1, 2018-05-29 19:30:30, 2018-05-29 19:30:30, -85,        2, (not associated) ,
B2:A2:17:EF:FD:5F, 2018-05-29 19:30:18, 2018-05-29 19:30:18, -76,        3, (not associated) ,
88:1F:A1:25:CB:16, 2018-05-29 19:29:55, 2018-05-29 19:30:18, -80,        7, (not associated) ,PSU
36:68:60:02:D8:EA, 2018-05-29 19:30:18, 2018-05-29 19:30:18, -84,        1, (not associated) ,
7C:50:49:17:8F:47, 2018-05-29 19:30:16, 2018-05-29 19:30:16, -84,        1, (not associated) ,PSU Secure
F6:36:59:69:1D:8A, 2018-05-29 19:30:04, 2018-05-29 19:30:04, -70,        3, 00:25:00:FF:94:73,
54:13:79:93:E9:CB, 2018-05-29 19:27:48, 2018-05-29 19:30:05, -72,        7, (not associated) ,PSU
34:7C:25:73:35:32, 2018-05-29 19:11:30, 2018-05-29 19:30:09, -73,       41, 00:00:00:00:00:00,Growler USA Guest,PSU Secure
78:4F:43:A0:B7:9F, 2018-05-29 19:29:03, 2018-05-29 19:30:07, -77,        4, (not associated) ,PSU
FA:F2:CF:02:16:CF, 2018-05-29 19:30:07, 2018-05-29 19:30:07, -78,        2, (not associated) ,
8C:85:90:1C:94:24, 2018-05-29 19:30:07, 2018-05-29 19:30:07, -86,        2, (not associated) ,
D0:2B:20:94:40:47, 2018-05-29 19:28:18, 2018-05-29 19:29:54, -76,       37, 84:3D:C6:51:6F:D0,PSU
6C:4D:73:0D:0D:E6, 2018-05-29 19:20:39, 2018-05-29 19:29:54, -85,       45, 84:3D:C6:46:9C:70,PSU
D0:13:FD:26:42:80, 2018-05-29 19:14:49, 2018-05-29 19:29:45, -72,     1060, 84:3D:C6:43:C4:D0,PSU
98:E0:D9:8E:4B:9F, 2018-05-29 19:29:18, 2018-05-29 19:29:41, -75,        9, (not associated) ,PSU,SouthwestWiFi,McDonalds Free WiFi,MyResnet
0A:85:4D:E8:0E:A1, 2018-05-29 19:29:41, 2018-05-29 19:29:41, -76,        1, (not associated) ,
38:71:DE:20:69:26, 2018-05-29 19:29:36, 2018-05-29 19:29:40, -81,        8, 84:3D:C6:25:3C:A2,
78:31:C1:B9:C4:8A, 2018-05-29 19:29:42, 2018-05-29 19:29:42, -83,        1, (not associated) ,
8C:85:90:1F:72:AB, 2018-05-29 19:14:43, 2018-05-29 19:29:43, -85,        6, (not associated) ,
AA:81:A7:C8:5E:80, 2018-05-29 19:29:30, 2018-05-29 19:29:30, -65,        1, (not associated) ,
24:18:1D:5A:0F:54, 2018-05-29 19:29:28, 2018-05-29 19:29:28, -75,        2, (not associated) ,
32:B1:04:82:4A:AA, 2018-05-29 19:28:13, 2018-05-29 19:29:29, -80,        8, 00:25:00:FF:94:73,
12:D3:9E:41:47:C6, 2018-05-29 19:29:29, 2018-05-29 19:29:29, -82,        1, (not associated) ,
40:4E:36:23:7F:A4, 2018-05-29 19:25:26, 2018-05-29 19:29:30, -82,        2, (not associated) ,
40:4E:36:80:D2:4B, 2018-05-29 19:18:40, 2018-05-29 19:29:32, -88,       25, (not associated) ,PSU
32:DD:D3:97:B2:49, 2018-05-29 19:29:16, 2018-05-29 19:29:16, -67,        1, (not associated) ,
66:58:08:9A:12:92, 2018-05-29 19:29:20, 2018-05-29 19:29:20, -81,        1, (not associated) ,
4E:A8:E7:46:E3:D3, 2018-05-29 19:29:19, 2018-05-29 19:29:19, -88,        2, (not associated) ,
36:10:7D:C4:24:E6, 2018-05-29 19:29:07, 2018-05-29 19:29:07, -58,        3, (not associated) ,
40:9C:28:A3:CD:CF, 2018-05-29 19:21:28, 2018-05-29 19:29:04, -73,       12, 84:3D:C6:46:B3:50,PSU
36:DE:BC:CA:B2:BD, 2018-05-29 19:29:08, 2018-05-29 19:29:09, -76,        3, (not associated) ,
2A:17:F3:CF:FC:C7, 2018-05-29 19:28:52, 2018-05-29 19:28:52, -58,        1, (not associated) ,
66:10:08:A8:57:CD, 2018-05-29 19:28:56, 2018-05-29 19:28:56, -63,        1, (not associated) ,
76:7C:30:C8:32:AC, 2018-05-29 19:28:56, 2018-05-29 19:28:56, -72,        4, (not associated) ,
06:5E:48:08:C3:73, 2018-05-29 19:28:54, 2018-05-29 19:28:54, -74,        1, (not associated) ,
0A:20:3A:83:BB:16, 2018-05-29 19:28:44, 2018-05-29 19:28:44, -68,        1, (not associated) ,
B2:C9:5E:C5:F5:6A, 2018-05-29 19:28:44, 2018-05-29 19:28:44, -80,        2, (not associated) ,
F0:76:6F:4F:32:3F, 2018-05-29 19:18:14, 2018-05-29 19:28:40, -86,        6, 84:3D:C6:43:A6:CD,
9A:CF:94:8E:F7:9E, 2018-05-29 19:28:42, 2018-05-29 19:28:42, -87,        1, (not associated) ,
4A:36:1A:B1:7B:FE, 2018-05-29 19:28:29, 2018-05-29 19:28:29, -59,        3, (not associated) ,
CE:00:9F:9E:5A:CC, 2018-05-29 19:28:29, 2018-05-29 19:28:29, -69,        5, (not associated) ,
FA:FB:83:46:65:25, 2018-05-29 19:28:33, 2018-05-29 19:28:33, -74,        3, (not associated) ,
58:E2:8F:47:42:84, 2018-05-29 19:18:43, 2018-05-29 19:28:16, -75,        2, (not associated) ,PSU
02:94:40:B0:F7:06, 2018-05-29 19:28:01, 2018-05-29 19:28:08, -63,        6, (not associated) ,
B0:CA:68:96:D2:B6, 2018-05-29 19:27:52, 2018-05-29 19:27:53,  -1,        2, 84:3D:C6:4E:D9:B2,
F8:DA:0C:19:2D:B5, 2018-05-29 19:13:54, 2018-05-29 19:27:55, -78,       29, 84:3D:C6:3D:96:62,
38:CA:DA:E0:8C:D6, 2018-05-29 19:27:55, 2018-05-29 19:27:55, -82,        1, (not associated) ,PSU
DA:A1:19:54:4F:7E, 2018-05-29 19:27:52, 2018-05-29 19:27:52, -84,        1, (not associated) ,
56:00:D7:2B:C3:C8, 2018-05-29 19:27:52, 2018-05-29 19:27:52, -84,        2, (not associated) ,
0E:E8:FB:FE:F2:C1, 2018-05-29 19:27:45, 2018-05-29 19:27:45, -81,        1, (not associated) ,
2E:12:4E:4E:DB:FA, 2018-05-29 19:27:42, 2018-05-29 19:27:42, -86,        1, (not associated) ,
B8:C1:11:2F:CF:FE, 2018-05-29 19:26:24, 2018-05-29 19:27:31, -67,       10, (not associated) ,PSU Secure
70:14:A6:9E:1F:7F, 2018-05-29 19:24:14, 2018-05-29 19:27:30, -80,        7, 84:3D:C6:25:2C:80,PSU
9E:00:1C:D0:27:F8, 2018-05-29 19:27:30, 2018-05-29 19:27:30, -81,        1, 00:25:00:FF:94:73,
42:57:81:2D:BB:D2, 2018-05-29 19:27:32, 2018-05-29 19:27:32, -91,        1, (not associated) ,
42:FE:FA:9E:1B:57, 2018-05-29 19:27:19, 2018-05-29 19:27:19, -68,        2, (not associated) ,
14:5F:94:26:37:36, 2018-05-29 19:25:36, 2018-05-29 19:27:17, -73,       13, 84:3D:C6:43:A6:C1,PSU Guest
B2:44:CC:D5:31:E5, 2018-05-29 19:27:18, 2018-05-29 19:27:18, -78,        2, (not associated) ,
B6:25:53:1A:DF:22, 2018-05-29 19:27:19, 2018-05-29 19:27:19, -82,        1, (not associated) ,
DA:A1:19:5E:06:57, 2018-05-29 19:27:07, 2018-05-29 19:27:08, -71,        3, (not associated) ,
10:F1:F2:46:52:99, 2018-05-29 19:20:23, 2018-05-29 19:27:09, -88,       24, 84:3D:C6:4E:D9:B0,PSU
BE:B1:3B:15:C1:AE, 2018-05-29 19:26:57, 2018-05-29 19:26:57, -63,        6, (not associated) ,majameza
82:C2:9C:49:7F:07, 2018-05-29 19:26:52, 2018-05-29 19:26:52, -79,        1, (not associated) ,
D4:A3:3D:B0:C3:35, 2018-05-29 19:11:24, 2018-05-29 19:26:52, -82,        3, (not associated) ,
62:0E:09:61:C8:00, 2018-05-29 19:26:43, 2018-05-29 19:26:43, -71,        1, (not associated) ,
7C:D1:C3:8E:2E:30, 2018-05-29 19:26:43, 2018-05-29 19:26:43, -78,        3, (not associated) ,
76:20:79:86:EE:52, 2018-05-29 19:26:31, 2018-05-29 19:26:31, -46,        2, (not associated) ,
62:8B:69:12:31:56, 2018-05-29 19:26:30, 2018-05-29 19:26:30, -66,        1, 00:25:00:FF:94:73,
2E:5B:9A:22:7E:41, 2018-05-29 19:26:17, 2018-05-29 19:26:18, -59,        5, (not associated) ,TMobileWingman
E2:CC:37:3A:79:B4, 2018-05-29 19:26:19, 2018-05-29 19:26:19, -66,        2, (not associated) ,
DA:A1:19:FC:86:2D, 2018-05-29 19:26:18, 2018-05-29 19:26:19, -67,        3, (not associated) ,
F4:5C:89:C5:DE:5B, 2018-05-29 19:14:09, 2018-05-29 19:26:19, -78,       21, 84:3D:C6:46:B3:52,
80:B0:3D:F1:15:ED, 2018-05-29 19:26:21, 2018-05-29 19:26:21, -83,        1, (not associated) ,PSU Secure
F8:62:14:EF:4D:C8, 2018-05-29 19:26:19, 2018-05-29 19:26:19, -85,        1, (not associated) ,
8C:85:90:57:35:CA, 2018-05-29 19:20:59, 2018-05-29 19:26:17, -86,       18, (not associated) ,CenturyLink1312,HID SYSTEMS LLC,CBCI-7A5F-2.4,Mywifi,CABO_EXT,Samsung Galaxy S5 1351
7E:F6:83:BB:F3:74, 2018-05-29 19:25:57, 2018-05-29 19:26:05, -61,        3, 00:25:00:FF:94:73,
30:35:AD:C4:95:D2, 2018-05-29 19:26:04, 2018-05-29 19:26:07, -81,        3, (not associated) ,
26:00:73:83:AF:F6, 2018-05-29 19:26:09, 2018-05-29 19:26:09, -83,        2, (not associated) ,
12:E2:4A:AF:5B:2D, 2018-05-29 19:26:08, 2018-05-29 19:26:08, -88,        1, (not associated) ,
EA:BB:23:F3:00:D5, 2018-05-29 19:25:56, 2018-05-29 19:25:56, -86,        1, (not associated) ,
DE:8C:86:1D:C5:9C, 2018-05-29 19:25:45, 2018-05-29 19:25:45, -77,        3, (not associated) ,
48:45:20:3A:7E:C9, 2018-05-29 19:25:44, 2018-05-29 19:25:44, -86,        1, (not associated) ,PSU Secure
96:E4:DA:19:D8:2B, 2018-05-29 19:25:28, 2018-05-29 19:25:28, -75,        4, (not associated) ,
F6:86:71:0E:3D:E0, 2018-05-29 19:25:16, 2018-05-29 19:25:16, -56,        5, (not associated) ,
FA:82:5D:92:D2:F3, 2018-05-29 19:25:17, 2018-05-29 19:25:17, -71,        1, (not associated) ,
86:AA:0C:E0:C9:3E, 2018-05-29 19:25:20, 2018-05-29 19:25:20, -78,        2, (not associated) ,
FA:C1:EC:69:23:5B, 2018-05-29 19:25:18, 2018-05-29 19:25:18, -79,        1, (not associated) ,
D0:31:69:0B:C1:B9, 2018-05-29 19:25:21, 2018-05-29 19:25:21, -82,        1, (not associated) ,
3A:E6:50:A1:24:1B, 2018-05-29 19:25:06, 2018-05-29 19:25:06, -55,        1, (not associated) ,
3E:FA:4D:35:99:4A, 2018-05-29 19:25:06, 2018-05-29 19:25:06, -67,        1, (not associated) ,
9E:95:55:5C:09:6F, 2018-05-29 19:23:56, 2018-05-29 19:25:07, -88,        2, (not associated) ,
BC:6C:21:8D:9C:1F, 2018-05-29 19:24:33, 2018-05-29 19:24:52, -47,        6, 84:3D:C6:4F:2E:40,PSU
DA:A1:19:83:84:26, 2018-05-29 19:24:53, 2018-05-29 19:24:53, -64,        2, (not associated) ,
8C:45:00:8B:E1:F3, 2018-05-29 19:22:29, 2018-05-29 19:24:53, -74,       21, 84:3D:C6:3D:8F:82,PSU Secure
48:51:B7:A8:3B:5D, 2018-05-29 19:12:33, 2018-05-29 19:24:56, -84,        6, (not associated) ,PSU Guest
7E:4A:F7:6A:1B:A1, 2018-05-29 19:24:57, 2018-05-29 19:24:57, -87,        1, (not associated) ,
A0:88:69:9A:51:19, 2018-05-29 19:24:57, 2018-05-29 19:24:57, -88,        1, (not associated) ,
82:76:BF:AD:5E:1E, 2018-05-29 19:24:41, 2018-05-29 19:24:42, -46,        4, (not associated) ,
B6:EF:A9:04:74:76, 2018-05-29 19:24:41, 2018-05-29 19:24:42, -51,        6, (not associated) ,
00:AE:FA:E9:AA:B8, 2018-05-29 19:11:05, 2018-05-29 19:24:42, -87,        4, (not associated) ,BestBuy,PSU Guest
EE:F4:E3:D2:89:E2, 2018-05-29 19:24:32, 2018-05-29 19:24:32, -60,        2, (not associated) ,
AA:37:D2:8C:B7:3A, 2018-05-29 19:24:31, 2018-05-29 19:24:31, -67,        3, (not associated) ,
FA:30:8E:84:C1:56, 2018-05-29 19:24:31, 2018-05-29 19:24:31, -84,        1, (not associated) ,
58:E2:8F:51:DD:ED, 2018-05-29 19:21:43, 2018-05-29 19:24:28, -84,        5, 84:3D:C6:46:9C:72,PSU Secure
C2:EC:26:40:3C:E2, 2018-05-29 19:24:32, 2018-05-29 19:24:32, -89,        1, (not associated) ,WhyAreYouSoSB
46:50:8E:D1:8D:DB, 2018-05-29 19:24:06, 2018-05-29 19:24:06, -65,        1, (not associated) ,
DA:A1:19:6B:63:E6, 2018-05-29 19:24:04, 2018-05-29 19:24:04, -75,        2, (not associated) ,
6E:93:37:26:F0:74, 2018-05-29 19:24:06, 2018-05-29 19:24:06, -76,        2, (not associated) ,
6E:0C:2F:16:79:CE, 2018-05-29 19:24:07, 2018-05-29 19:24:07, -83,        1, (not associated) ,
78:4F:43:69:5D:21, 2018-05-29 19:17:53, 2018-05-29 19:23:45, -64,        2, (not associated) ,
3A:F8:C3:27:E3:4D, 2018-05-29 19:23:43, 2018-05-29 19:23:43, -67,        3, (not associated) ,
06:88:B5:AD:74:C8, 2018-05-29 19:23:40, 2018-05-29 19:23:40, -83,        1, (not associated) ,
88:1F:A1:00:B8:D4, 2018-05-29 19:23:44, 2018-05-29 19:23:44, -87,        1, (not associated) ,
5A:37:AA:BF:47:27, 2018-05-29 19:23:28, 2018-05-29 19:23:28, -63,        1, (not associated) ,
FE:5A:35:86:41:D9, 2018-05-29 19:23:32, 2018-05-29 19:23:32, -71,        4, (not associated) ,
88:19:08:2C:1F:95, 2018-05-29 19:19:52, 2018-05-29 19:23:31, -89,       32, 00:00:00:00:00:00,
12:F6:F6:0E:7B:87, 2018-05-29 19:23:16, 2018-05-29 19:23:16, -63,        2, (not associated) ,
EE:EA:34:4B:F2:B3, 2018-05-29 19:23:19, 2018-05-29 19:23:19, -71,        2, (not associated) ,
62:23:0F:63:90:85, 2018-05-29 19:23:19, 2018-05-29 19:23:19, -71,        3, (not associated) ,
3E:22:BA:D2:C1:6C, 2018-05-29 19:23:21, 2018-05-29 19:23:21, -77,        2, (not associated) ,
1E:86:4C:91:41:43, 2018-05-29 19:23:07, 2018-05-29 19:23:07, -64,        8, (not associated) ,
AA:62:00:FB:E5:59, 2018-05-29 19:23:07, 2018-05-29 19:23:07, -67,        2, (not associated) ,
72:6A:5F:0C:4C:56, 2018-05-29 19:23:04, 2018-05-29 19:23:04, -67,        3, (not associated) ,
FE:B5:98:E0:B7:DF, 2018-05-29 19:23:04, 2018-05-29 19:23:04, -71,        2, (not associated) ,
82:14:D9:A3:4E:B1, 2018-05-29 19:23:03, 2018-05-29 19:23:04, -73,        2, (not associated) ,
9E:36:48:79:F2:22, 2018-05-29 19:23:07, 2018-05-29 19:23:07, -78,        2, (not associated) ,
DC:CF:96:14:3A:E2, 2018-05-29 19:10:53, 2018-05-29 19:23:09, -81,        4, (not associated) ,
AC:BC:32:AB:84:27, 2018-05-29 19:23:04, 2018-05-29 19:23:04, -85,        1, (not associated) ,
