Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
3A:3C:9F:4C:B7:81, 2018-05-24 20:40:27, 2018-05-24 20:40:27, -83,        1, (not associated) ,
9C:4F:DA:C4:A9:81, 2018-05-24 20:23:35, 2018-05-24 20:40:13, -76,        3, (not associated) ,
5A:BB:16:26:40:E4, 2018-05-24 20:40:10, 2018-05-24 20:40:10, -81,        1, (not associated) ,
D6:5E:79:C6:EA:A3, 2018-05-24 20:40:10, 2018-05-24 20:40:10, -88,        1, (not associated) ,
C0:D3:C0:C9:5B:47, 2018-05-24 20:39:21, 2018-05-24 20:39:35, -83,       11, 00:26:CB:AB:0A:30,PSU
CE:73:DD:8B:57:AB, 2018-05-24 20:39:10, 2018-05-24 20:39:10, -84,        2, (not associated) ,
42:4F:13:16:EE:F4, 2018-05-24 20:39:02, 2018-05-24 20:39:02, -84,        2, (not associated) ,
6A:CF:EA:29:3C:7F, 2018-05-24 20:38:59, 2018-05-24 20:38:59, -88,        1, (not associated) ,
48:4B:AA:5B:3D:70, 2018-05-24 20:25:19, 2018-05-24 20:38:49, -68,        7, (not associated) ,
E0:C7:67:62:26:E4, 2018-05-24 20:31:20, 2018-05-24 20:38:49, -79,       31, 00:27:0D:5E:FC:E2,PSU Secure
DC:41:5F:AA:B9:60, 2018-05-24 20:38:35, 2018-05-24 20:38:39,  -1,       48, 58:BC:27:12:79:92,
6C:71:D9:41:A7:D1, 2018-05-24 20:21:49, 2018-05-24 20:38:35,  -1,        2, C8:B3:73:36:B9:4E,
D0:A6:37:66:81:CD, 2018-05-24 20:38:13, 2018-05-24 20:38:13,  -1,        2, 58:BC:27:12:6D:10,
94:E9:6A:D4:06:06, 2018-05-24 20:38:10, 2018-05-24 20:38:10,  -1,        1, 00:27:0D:5E:FC:E2,
EA:56:7B:2E:EF:B0, 2018-05-24 20:38:12, 2018-05-24 20:38:12, -76,        2, (not associated) ,
6A:DC:B5:AC:F6:AD, 2018-05-24 20:38:01, 2018-05-24 20:38:01, -81,        3, (not associated) ,Google Starbucks
FA:48:EB:72:83:79, 2018-05-24 20:35:29, 2018-05-24 20:37:59, -84,        8, 00:25:00:FF:94:73,
2C:BE:08:9C:A5:E8, 2018-05-24 20:36:37, 2018-05-24 20:37:38,  -1,       29, 00:26:CB:AA:DF:32,
C6:A6:5D:29:E7:6F, 2018-05-24 20:37:27, 2018-05-24 20:37:27, -63,        1, (not associated) ,
DC:A9:04:BF:AA:2C, 2018-05-24 20:34:10, 2018-05-24 20:37:27, -69,       26, 00:26:CB:AA:E4:40,PSU
DA:3B:7F:E7:8D:F7, 2018-05-24 20:36:37, 2018-05-24 20:36:37, -80,        2, (not associated) ,
AC:5F:3E:F1:FD:D0, 2018-05-24 20:30:28, 2018-05-24 20:36:23, -59,       36, 00:26:CB:AA:DE:31,PSU Guest
DA:A1:19:BA:E8:58, 2018-05-24 20:36:24, 2018-05-24 20:36:24, -83,        3, (not associated) ,
70:70:0D:E2:7F:3B, 2018-05-24 20:17:50, 2018-05-24 20:36:15, -30,      194, 00:26:CB:A1:A1:00,PSU
98:E0:D9:AB:5B:9B, 2018-05-24 20:36:14, 2018-05-24 20:36:14, -68,        6, (not associated) ,
6C:AB:31:74:2C:0E, 2018-05-24 20:27:33, 2018-05-24 20:36:01, -91,       73, 00:26:CB:AA:DE:30,PSU
DA:5E:00:95:4D:9E, 2018-05-24 20:35:50, 2018-05-24 20:35:50, -28,        1, (not associated) ,
42:A0:E3:DE:C8:2C, 2018-05-24 20:35:49, 2018-05-24 20:35:49, -80,        2, (not associated) ,
8A:6E:BD:B4:41:F6, 2018-05-24 20:35:50, 2018-05-24 20:35:50, -85,        2, (not associated) ,
84:89:AD:26:FB:21, 2018-05-24 20:35:22, 2018-05-24 20:35:49, -88,       18, 00:26:CB:AA:E4:4D,PSU Secure
D0:D2:B0:0B:C1:2A, 2018-05-24 20:33:34, 2018-05-24 20:35:36, -64,       78, 00:26:CB:AB:0A:32,
7E:93:7B:E9:EF:46, 2018-05-24 20:35:35, 2018-05-24 20:35:35, -84,       48, (not associated) ,chexmex,CenturyLink9968,4th_Flr_B,@Hyatt_WiFi,@RedDogSaloon Free Wi-Fi,AmtrakConnect,Apple Demo,PSU Secure,Barry,buddycapone
4E:C8:4A:71:A8:C4, 2018-05-24 20:35:10, 2018-05-24 20:35:10, -65,        5, (not associated) ,
02:6A:93:BB:AC:45, 2018-05-24 20:35:14, 2018-05-24 20:35:14, -81,        1, (not associated) ,
C0:33:5E:E6:7D:7F, 2018-05-24 20:35:02, 2018-05-24 20:35:03, -66,       20, (not associated) ,Welcome,Gibson
EA:FD:A1:89:AD:C2, 2018-05-24 20:34:49, 2018-05-24 20:34:49, -63,        3, (not associated) ,
B2:34:3B:7F:D0:91, 2018-05-24 20:34:37, 2018-05-24 20:34:37, -76,        1, (not associated) ,
54:E4:3A:AF:CE:64, 2018-05-24 20:34:35, 2018-05-24 20:34:35, -89,        1, (not associated) ,
CC:08:8D:60:34:38, 2018-05-24 20:34:03, 2018-05-24 20:34:10, -74,        4, 7C:95:F3:72:D8:90,PSU
8C:F5:A3:0C:2D:4C, 2018-05-24 20:21:52, 2018-05-24 20:34:10, -76,        3, (not associated) ,
F0:79:60:DE:28:94, 2018-05-24 20:29:15, 2018-05-24 20:33:38, -81,       55, 00:26:CB:AA:E3:00,PSU
CC:61:E5:8F:BD:D5, 2018-05-24 20:33:02, 2018-05-24 20:33:23,  -1,       45, 58:BC:27:12:79:90,
B8:53:AC:A8:EA:F2, 2018-05-24 20:31:57, 2018-05-24 20:33:24, -85,      103, 00:26:CB:AB:0B:60,PSU
B8:C1:11:23:F2:4E, 2018-05-24 20:33:13, 2018-05-24 20:33:13,  -1,        1, 00:26:CB:AB:0B:60,
B0:48:1A:62:5B:38, 2018-05-24 20:32:55, 2018-05-24 20:33:02,  -1,        7, 00:26:CB:AA:DE:32,
04:52:F3:7B:DA:C8, 2018-05-24 20:32:44, 2018-05-24 20:32:48,  -1,       26, 58:BC:27:12:66:E0,
F4:F5:24:C6:21:1B, 2018-05-24 20:32:49, 2018-05-24 20:32:49, -54,        4, (not associated) ,
86:90:E9:38:9A:CD, 2018-05-24 20:32:46, 2018-05-24 20:32:47, -66,        5, (not associated) ,
D0:C5:F3:B1:55:41, 2018-05-24 20:32:05, 2018-05-24 20:32:47, -79,       16, 00:26:CB:AA:E3:02,PSU Secure
DE:E8:DF:52:5C:58, 2018-05-24 20:32:46, 2018-05-24 20:32:46, -85,        1, (not associated) ,
64:BC:0C:66:2C:EF, 2018-05-24 20:27:04, 2018-05-24 20:32:22, -84,       35, 00:26:CB:AA:E4:41,
F4:5C:89:BA:E1:C9, 2018-05-24 20:29:06, 2018-05-24 20:32:26, -87,      196, 00:27:0D:07:54:10,Chi Ji 2.4,Pollys,PSU Secure,Google Starbucks,Plaza (3-4 N) FastMesh,ChitChat,s5g,xfinitywifi,PSU Guest,Chi ji 5.0
10:F1:F2:2C:D6:19, 2018-05-24 20:30:17, 2018-05-24 20:32:11,  -1,      555, 00:27:0D:30:46:B0,
5A:C6:AD:02:AA:1B, 2018-05-24 20:32:11, 2018-05-24 20:32:11, -84,        2, (not associated) ,
5A:D4:49:62:91:7A, 2018-05-24 20:32:12, 2018-05-24 20:32:12, -86,        1, (not associated) ,
00:21:5C:F8:2F:5A, 2018-05-24 20:31:48, 2018-05-24 20:31:49, -54,        8, (not associated) ,PSU
F4:F5:24:24:F2:D5, 2018-05-24 20:31:49, 2018-05-24 20:31:49, -56,        9, (not associated) ,attwifibn
7E:6B:F1:D4:B6:31, 2018-05-24 20:31:51, 2018-05-24 20:31:51, -67,        3, (not associated) ,
CC:08:8D:9A:16:33, 2018-05-24 20:31:51, 2018-05-24 20:31:51, -87,        1, 6C:B2:AE:A7:E7:A0,
24:A0:74:4D:93:5D, 2018-05-24 20:26:44, 2018-05-24 20:31:10, -80,        2, 00:26:CB:A1:A1:02,PSU Secure
F4:F5:24:22:09:1E, 2018-05-24 20:31:00, 2018-05-24 20:31:00, -71,        2, (not associated) ,attwifibn
F4:F5:24:D3:A3:8E, 2018-05-24 20:30:49, 2018-05-24 20:30:49, -69,        1, (not associated) ,
D0:04:01:39:FA:A8, 2018-05-24 20:20:45, 2018-05-24 20:30:38, -43,       16, (not associated) ,
32:64:4C:78:F7:DE, 2018-05-24 20:30:36, 2018-05-24 20:30:36, -82,        2, (not associated) ,
48:E9:F1:B1:36:26, 2018-05-24 20:30:17, 2018-05-24 20:30:24,  -1,       17, 58:BC:27:12:79:90,
F4:F5:24:32:63:D3, 2018-05-24 20:30:24, 2018-05-24 20:30:24, -65,       12, (not associated) ,attwifibn
90:B0:ED:81:05:75, 2018-05-24 20:19:11, 2018-05-24 20:30:24, -72,      235, 00:26:CB:AB:0A:30,
40:9C:28:7F:D5:AB, 2018-05-24 20:29:20, 2018-05-24 20:30:10,  -1,       56, 58:BC:27:12:79:90,
94:65:2D:DD:19:02, 2018-05-24 20:28:09, 2018-05-24 20:30:11,  -1,       23, 00:27:0D:07:51:20,
22:54:9E:BD:C8:77, 2018-05-24 20:30:03, 2018-05-24 20:30:03, -45,        2, (not associated) ,
26:9F:4E:3F:B4:5A, 2018-05-24 20:30:03, 2018-05-24 20:30:03, -54,        2, (not associated) ,
22:80:61:40:BC:11, 2018-05-24 20:29:37, 2018-05-24 20:29:37, -87,        1, (not associated) ,
D8:BB:2C:43:95:02, 2018-05-24 20:27:58, 2018-05-24 20:29:13, -85,       22, 58:BC:27:12:79:90,PSU
DA:A1:19:5A:C7:49, 2018-05-24 20:29:15, 2018-05-24 20:29:15, -87,        1, (not associated) ,
42:8C:AE:15:FC:52, 2018-05-24 20:28:58, 2018-05-24 20:28:58, -84,        2, (not associated) ,
6C:72:E7:60:AF:52, 2018-05-24 20:25:18, 2018-05-24 20:28:37, -84,       20, 00:26:CB:AB:0A:30,PSU
52:EF:72:78:95:CD, 2018-05-24 20:28:36, 2018-05-24 20:28:36, -87,        2, (not associated) ,
70:EC:E4:5F:74:94, 2018-05-24 20:28:08, 2018-05-24 20:28:12,  -1,        9, 58:BC:27:12:79:90,
F4:F5:24:B0:5F:68, 2018-05-24 20:28:10, 2018-05-24 20:28:10, -70,        6, (not associated) ,attwifibn
96:7F:84:2C:6F:27, 2018-05-24 20:27:47, 2018-05-24 20:27:47, -53,        6, (not associated) ,
A2:C2:43:26:E7:4C, 2018-05-24 20:27:47, 2018-05-24 20:27:47, -58,        1, (not associated) ,
AC:5F:3E:AF:69:05, 2018-05-24 20:27:35, 2018-05-24 20:27:35, -90,        1, (not associated) ,attwifi
86:B2:55:A1:5D:08, 2018-05-24 20:27:34, 2018-05-24 20:27:34, -91,        1, (not associated) ,
DC:A9:04:81:83:BB, 2018-05-24 20:27:00, 2018-05-24 20:27:25,  -1,       14, 00:26:CB:AB:0A:30,
F4:F5:24:0C:F6:9D, 2018-05-24 20:27:27, 2018-05-24 20:27:27, -59,        5, (not associated) ,attwifibn
0E:F6:03:7B:68:EE, 2018-05-24 20:27:22, 2018-05-24 20:27:22, -82,        2, (not associated) ,
00:0F:F8:4E:8D:19, 2018-05-24 20:26:53, 2018-05-24 20:27:25, -87,        5, (not associated) ,195801
78:4F:43:88:4C:54, 2018-05-24 20:26:48, 2018-05-24 20:26:48, -89,        2, (not associated) ,PSU
78:4F:43:34:C6:C9, 2018-05-24 20:26:25, 2018-05-24 20:26:35, -91,       13, E6:CB:BC:32:AB:70,
BC:54:36:5C:63:9F, 2018-05-24 20:22:24, 2018-05-24 20:26:37, -92,       22, 00:27:0D:07:51:22,PSU Secure
F4:F5:24:53:10:6A, 2018-05-24 20:26:10, 2018-05-24 20:26:10, -68,        9, (not associated) ,attwifibn
02:4F:1E:90:E9:A5, 2018-05-24 20:25:49, 2018-05-24 20:25:49, -52,        1, (not associated) ,
86:41:66:FD:08:E4, 2018-05-24 20:25:47, 2018-05-24 20:25:47, -85,        2, (not associated) ,
B0:19:C6:8B:05:F7, 2018-05-24 20:25:48, 2018-05-24 20:25:48, -91,        1, (not associated) ,PSU
78:31:C1:7F:AB:40, 2018-05-24 20:23:59, 2018-05-24 20:25:38, -83,       43, 00:26:CB:AB:0B:60,PSU
CC:61:E5:C1:57:27, 2018-05-24 20:23:51, 2018-05-24 20:25:35, -83,       64, 00:26:CB:AA:E4:40,BELL_WIFI,5099251212,SaskTel Select Wi-Fi 1,MTS Wireless,ShawPasspoint,#TELUSDirect
52:6E:57:81:0E:D9, 2018-05-24 20:25:26, 2018-05-24 20:25:26, -74,        1, (not associated) ,
DA:A1:19:55:50:25, 2018-05-24 20:25:24, 2018-05-24 20:25:24, -75,        4, (not associated) ,
D8:C4:6A:A1:6B:1F, 2018-05-24 20:20:59, 2018-05-24 20:25:24, -76,       82, 00:26:CB:AA:E4:40,PSU
66:D0:2E:5A:A1:75, 2018-05-24 20:18:27, 2018-05-24 20:25:12, -66,       10, (not associated) ,
E0:C7:67:58:A9:27, 2018-05-24 20:25:02, 2018-05-24 20:25:02,  -1,        6, 58:BC:27:12:79:92,
06:43:78:52:F7:BE, 2018-05-24 20:25:02, 2018-05-24 20:25:02, -51,        1, (not associated) ,
42:D2:F2:43:BD:E1, 2018-05-24 20:24:59, 2018-05-24 20:24:59, -86,        1, (not associated) ,
FA:55:51:89:62:2E, 2018-05-24 20:24:48, 2018-05-24 20:24:48, -64,        2, (not associated) ,
B6:1B:52:69:24:82, 2018-05-24 20:24:48, 2018-05-24 20:24:48, -68,        1, (not associated) ,
DA:A1:19:36:9A:2F, 2018-05-24 20:24:51, 2018-05-24 20:24:51, -83,        5, (not associated) ,
EC:9B:F3:15:C8:23, 2018-05-24 20:23:18, 2018-05-24 20:24:37, -74,       30, 00:26:CB:AA:DF:42,PSU Secure
3E:93:77:2F:EB:6A, 2018-05-24 20:24:24, 2018-05-24 20:24:25, -84,        2, (not associated) ,
92:DD:5C:65:75:EB, 2018-05-24 20:24:13, 2018-05-24 20:24:13, -83,        2, (not associated) ,
DA:A1:19:2A:19:4D, 2018-05-24 20:24:10, 2018-05-24 20:24:10, -86,        8, (not associated) ,
B2:C9:B5:87:61:B8, 2018-05-24 20:23:59, 2018-05-24 20:23:59, -74,        1, (not associated) ,
1A:C9:AC:6A:B5:E7, 2018-05-24 20:23:46, 2018-05-24 20:23:46, -57,        1, (not associated) ,
AE:16:5D:6B:DA:04, 2018-05-24 20:23:49, 2018-05-24 20:23:49, -68,        6, (not associated) ,
BE:79:B4:DB:34:F1, 2018-05-24 20:23:47, 2018-05-24 20:23:47, -81,        1, (not associated) ,
18:65:90:5F:6E:E7, 2018-05-24 20:23:36, 2018-05-24 20:23:36,  -1,        9, 58:BC:27:12:79:92,
DA:A1:19:FC:BF:79, 2018-05-24 20:23:37, 2018-05-24 20:23:38, -83,        2, (not associated) ,
A8:B8:6E:96:B9:2A, 2018-05-24 20:23:34, 2018-05-24 20:23:34, -85,        2, (not associated) ,
C2:9F:48:05:9A:8B, 2018-05-24 20:23:22, 2018-05-24 20:23:22, -61,        2, (not associated) ,
4E:0C:DC:7C:A1:6C, 2018-05-24 20:23:25, 2018-05-24 20:23:25, -89,        1, (not associated) ,
EE:E4:13:05:7F:22, 2018-05-24 20:23:02, 2018-05-24 20:23:02, -53,        3, (not associated) ,
DA:A1:19:A0:54:C9, 2018-05-24 20:23:02, 2018-05-24 20:23:02, -80,        2, (not associated) ,
40:4E:36:8E:6A:AE, 2018-05-24 20:19:00, 2018-05-24 20:23:00, -80,       16, 00:26:CB:AA:DF:40,PSU
76:9C:F6:26:31:18, 2018-05-24 20:22:49, 2018-05-24 20:22:50, -52,        5, (not associated) ,
AE:1C:E1:97:4F:BA, 2018-05-24 20:22:46, 2018-05-24 20:22:46, -86,        1, 00:25:00:FF:94:73,
E6:93:C4:88:C0:24, 2018-05-24 20:22:37, 2018-05-24 20:22:38, -67,        4, (not associated) ,
3A:9E:E5:8E:7D:34, 2018-05-24 20:22:25, 2018-05-24 20:22:26, -76,        4, (not associated) ,
9A:20:E1:AB:A0:60, 2018-05-24 20:22:22, 2018-05-24 20:22:23, -77,        9, (not associated) ,TMobileWingman
A8:66:7F:13:61:06, 2018-05-24 20:21:45, 2018-05-24 20:22:11, -79,        9, (not associated) ,PSU
88:07:4B:CE:71:52, 2018-05-24 20:22:15, 2018-05-24 20:22:15, -84,        2, (not associated) ,
10:1C:0C:25:F5:21, 2018-05-24 20:22:02, 2018-05-24 20:22:02, -64,        3, (not associated) ,PSU
CA:CB:34:0B:83:FE, 2018-05-24 20:21:34, 2018-05-24 20:21:34, -56,        1, (not associated) ,
94:0E:6B:31:5E:59, 2018-05-24 20:18:38, 2018-05-24 20:21:36, -63,       11, (not associated) ,
44:00:10:C2:52:4E, 2018-05-24 20:20:41, 2018-05-24 20:21:35, -85,       22, 00:26:CB:AA:E4:42,PSU Secure
6A:87:33:0A:42:1A, 2018-05-24 20:21:34, 2018-05-24 20:21:34, -89,        1, (not associated) ,
AC:BC:32:AA:42:9B, 2018-05-24 20:21:25, 2018-05-24 20:21:25, -70,        3, (not associated) ,
F6:1A:D4:1F:EE:1E, 2018-05-24 20:21:22, 2018-05-24 20:21:22, -89,        1, (not associated) ,
A0:99:9B:08:F9:4B, 2018-05-24 20:21:18, 2018-05-24 20:21:23, -89,       17, (not associated) ,OnPoint,PSU Secure,Weed 5GHz,PSU Guest,SWCAGuest,IKE_Airport_FreeWifi,MySpectrumWiFi2c-2G,Wentworth_Customer_Lounge,CenturyLink7370,Keleb_Alt_LR
DA:A1:19:4B:0C:A3, 2018-05-24 20:21:03, 2018-05-24 20:21:03, -45,        5, (not associated) ,and-Business,HuaqiangHotels
4A:3C:E7:88:60:A8, 2018-05-24 20:21:02, 2018-05-24 20:21:02, -66,        2, (not associated) ,
BA:EC:A8:1E:F8:F2, 2018-05-24 20:20:47, 2018-05-24 20:20:48, -58,        7, (not associated) ,
4A:BB:1A:5A:67:1E, 2018-05-24 20:20:51, 2018-05-24 20:20:51, -83,        2, (not associated) ,
4E:7D:A6:10:4A:E5, 2018-05-24 20:20:37, 2018-05-24 20:20:37, -93,        1, (not associated) ,
80:ED:2C:70:39:D9, 2018-05-24 20:20:27, 2018-05-24 20:20:27,  -1,        2, 00:26:CB:AB:0B:62,
42:08:B1:61:D4:74, 2018-05-24 20:18:17, 2018-05-24 20:20:22, -56,        3, (not associated) ,
D2:EF:E7:FF:9B:35, 2018-05-24 20:20:15, 2018-05-24 20:20:15, -71,        1, (not associated) ,
FA:3D:82:C1:AC:22, 2018-05-24 20:20:13, 2018-05-24 20:20:13, -82,        1, (not associated) ,
B2:71:1B:EB:1F:C8, 2018-05-24 20:19:58, 2018-05-24 20:19:58, -84,        1, (not associated) ,
9A:26:25:14:C6:DA, 2018-05-24 20:19:47, 2018-05-24 20:20:01, -84,        3, 00:25:00:FF:94:73,
7E:8A:A3:9B:48:36, 2018-05-24 20:19:37, 2018-05-24 20:19:37, -81,        1, (not associated) ,
34:7C:25:76:B6:74, 2018-05-24 20:18:31, 2018-05-24 20:19:26, -89,       40, 58:BC:27:12:79:92,
FA:9B:02:48:F4:B6, 2018-05-24 20:18:53, 2018-05-24 20:19:13, -82,        4, (not associated) ,
9A:2C:A8:D1:A9:63, 2018-05-24 20:18:57, 2018-05-24 20:18:58, -67,        4, (not associated) ,
80:D6:05:85:E1:8D, 2018-05-24 20:18:46, 2018-05-24 20:18:46, -85,        1, (not associated) ,
88:B4:A6:F2:3F:1B, 2018-05-24 20:18:37, 2018-05-24 20:18:37, -81,        1, (not associated) ,
BC:EC:5D:EF:7E:3C, 2018-05-24 20:18:26, 2018-05-24 20:18:26, -81,        2, (not associated) ,PSU
5C:70:A3:94:D2:73, 2018-05-24 20:17:58, 2018-05-24 20:17:58, -87,        1, (not associated) ,
B4:8B:19:EB:1A:E0, 2018-05-24 20:17:49, 2018-05-24 20:17:49, -81,        1, 00:27:0D:07:51:20,
B8:D7:AF:05:12:72, 2018-05-24 20:17:53, 2018-05-24 20:17:53,  -1,        1, 00:27:0D:5E:FC:E0,
DC:0B:34:A3:C3:45, 2018-05-24 20:18:32, 2018-05-24 20:18:32, -88,        2, 6C:B2:AE:A7:E7:A0,
88:B4:A6:39:C4:E0, 2018-05-24 20:18:31, 2018-05-24 20:18:31, -84,        1, (not associated) ,
A8:86:DD:90:35:78, 2018-05-24 20:17:54, 2018-05-24 20:18:31, -77,       14, (not associated) ,PSU
50:BC:96:74:48:7B, 2018-05-24 20:18:17, 2018-05-24 20:18:32,  -1,        5, 00:26:CB:AA:DF:32,
40:98:AD:6E:31:7D, 2018-05-24 20:18:36, 2018-05-24 20:18:42, -91,        8, 00:27:0D:30:46:B1,PSU Guest
4C:66:41:4B:48:F6, 2018-05-24 20:18:44, 2018-05-24 20:18:44, -86,        5, 84:3D:C6:4E:D9:BD,
98:01:A7:98:C1:0F, 2018-05-24 20:18:40, 2018-05-24 20:18:40, -83,        1, 00:27:0D:07:51:22,
04:1B:6D:D3:DB:23, 2018-05-24 20:18:52, 2018-05-24 20:18:53, -91,        2, (not associated) ,
86:F5:79:5E:F9:BC, 2018-05-24 20:18:52, 2018-05-24 20:18:52, -77,        2, (not associated) ,
92:AC:1A:07:71:F7, 2018-05-24 20:18:56, 2018-05-24 20:18:56, -75,        1, (not associated) ,
34:8A:7B:B9:B2:94, 2018-05-24 20:19:05, 2018-05-24 20:19:07, -88,        4, (not associated) ,fredmyerwifi
88:B4:A6:47:BC:C1, 2018-05-24 20:19:08, 2018-05-24 20:19:08, -81,        2, (not associated) ,
80:B0:3D:47:50:C8, 2018-05-24 20:18:42, 2018-05-24 20:19:18,  -1,        3, 00:27:0D:07:54:B2,
F4:F5:24:70:0B:4D, 2018-05-24 20:19:29, 2018-05-24 20:19:29, -67,        2, (not associated) ,
1C:36:BB:D3:78:C2, 2018-05-24 20:18:32, 2018-05-24 20:19:33,  -1,       46, 58:BC:27:12:66:E0,
C0:D0:12:A4:8C:98, 2018-05-24 20:18:39, 2018-05-24 20:19:32,  -1,      549, 00:27:0D:07:54:B0,
C0:BD:D1:45:18:C5, 2018-05-24 20:20:20, 2018-05-24 20:20:20,  -1,        3, 58:BC:27:12:66:E0,
42:75:0B:38:60:58, 2018-05-24 20:20:44, 2018-05-24 20:20:44, -57,        2, (not associated) ,
64:B0:A6:33:18:5F, 2018-05-24 20:18:14, 2018-05-24 20:20:55, -78,       58, 00:26:CB:AA:E4:43,eduroam
BA:59:90:40:98:19, 2018-05-24 20:20:55, 2018-05-24 20:20:55, -48,        5, (not associated) ,
D0:17:C2:BF:84:BF, 2018-05-24 20:20:27, 2018-05-24 20:20:55,  -1,       10, 58:BC:27:12:79:92,
62:D9:FE:B8:5E:71, 2018-05-24 20:21:07, 2018-05-24 20:21:07, -88,        2, (not associated) ,
CA:94:8E:F2:E0:37, 2018-05-24 20:21:08, 2018-05-24 20:21:08, -51,        6, (not associated) ,
