Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
5C:96:9D:73:EE:25, 2018-05-25 15:25:36, 2018-05-25 15:25:50, -56,       21, (not associated) ,
A8:96:75:C7:03:DC, 2018-05-25 15:24:20, 2018-05-25 15:26:02, -88,        8, (not associated) ,
AC:5F:3E:E5:33:F7, 2018-05-25 15:26:02, 2018-05-25 15:26:02, -88,        1, (not associated) ,PSU
CA:D0:75:21:E5:C0, 2018-05-25 15:26:03, 2018-05-25 15:26:03, -84,        1, (not associated) ,
B2:EC:72:47:D0:51, 2018-05-25 15:26:05, 2018-05-25 15:26:05, -78,        1, (not associated) ,
3E:9A:5F:F7:12:E9, 2018-05-25 15:26:13, 2018-05-25 15:26:13, -79,        1, (not associated) ,
FE:03:4B:79:A5:D7, 2018-05-25 15:26:30, 2018-05-25 15:26:30, -90,        1, (not associated) ,
C8:69:CD:B7:EE:AC, 2018-05-25 15:25:29, 2018-05-25 15:26:30, -58,       12, (not associated) ,PSU Secure
5A:A5:50:AF:F5:2E, 2018-05-25 15:26:39, 2018-05-25 15:26:39, -71,        2, (not associated) ,
64:A5:C3:A7:6B:9C, 2018-05-25 15:26:40, 2018-05-25 15:26:40, -66,        4, (not associated) ,PSU Secure
82:81:ED:70:BA:08, 2018-05-25 15:26:52, 2018-05-25 15:26:52, -74,        2, (not associated) ,
F4:31:C3:70:19:55, 2018-05-25 15:23:49, 2018-05-25 15:26:53, -70,       27, 58:BC:27:12:66:F2,
00:CD:FE:0F:1D:84, 2018-05-25 15:26:56, 2018-05-25 15:27:03, -70,        2, (not associated) ,PSU
B2:AA:72:08:C9:3F, 2018-05-25 15:27:17, 2018-05-25 15:27:17, -87,        1, (not associated) ,
9E:E7:8E:68:AE:3A, 2018-05-25 15:27:13, 2018-05-25 15:27:17, -81,        2, (not associated) ,
DA:A1:19:21:96:08, 2018-05-25 15:27:14, 2018-05-25 15:27:15, -67,        3, (not associated) ,
C0:1A:DA:72:DF:42, 2018-05-25 15:24:04, 2018-05-25 15:27:28, -78,       39, 58:BC:27:12:66:F0,PSU
84:B5:41:15:E7:24, 2018-05-25 15:26:06, 2018-05-25 15:27:38, -86,       14, 28:6F:7F:E5:DF:21,PSU Guest
54:33:CB:ED:E7:94, 2018-05-25 15:27:53, 2018-05-25 15:27:53, -87,        1, (not associated) ,PSU
DC:74:A8:11:93:AA, 2018-05-25 15:23:53, 2018-05-25 15:27:54, -82,       39, 04:C5:A4:66:8F:50,PSU
CA:B0:A8:1D:F8:E4, 2018-05-25 15:28:01, 2018-05-25 15:28:01, -89,        1, (not associated) ,
66:DB:4A:FA:EA:F3, 2018-05-25 15:28:03, 2018-05-25 15:28:03, -84,        1, (not associated) ,
C4:21:C8:62:E5:A0, 2018-05-25 15:26:02, 2018-05-25 15:28:14, -88,       38, 04:C5:A4:C2:8F:E0,PSU
AA:52:51:75:3E:BD, 2018-05-25 15:28:17, 2018-05-25 15:28:17, -85,        1, (not associated) ,
DE:F2:CF:FB:37:B6, 2018-05-25 15:28:28, 2018-05-25 15:28:28, -83,        2, (not associated) ,Amazon-GP7
C0:BD:D1:6B:2F:83, 2018-05-25 15:23:26, 2018-05-25 15:28:25, -74,        6, (not associated) ,PSU
7C:2E:DD:EF:66:AC, 2018-05-25 15:28:40, 2018-05-25 15:28:40, -89,        1, (not associated) ,
64:B0:A6:D8:A7:65, 2018-05-25 15:26:55, 2018-05-25 15:28:40, -76,       49, 58:BC:27:12:66:F2,PSU Secure
20:A2:E4:9D:6D:F1, 2018-05-25 15:26:09, 2018-05-25 15:29:25, -73,       17, 04:C5:A4:C2:8F:E0,PSU
06:3D:37:D4:90:D3, 2018-05-25 15:29:41, 2018-05-25 15:29:41, -79,        1, (not associated) ,
58:E2:8F:53:6D:C4, 2018-05-25 15:28:19, 2018-05-25 15:29:37, -75,       32, 04:C5:A4:C2:8F:E2,
7C:50:49:43:69:F7, 2018-05-25 15:30:15, 2018-05-25 15:30:15, -87,        1, (not associated) ,PSU
3A:38:51:37:B1:6E, 2018-05-25 15:30:17, 2018-05-25 15:30:17, -82,        1, (not associated) ,
40:98:AD:48:9F:7A, 2018-05-25 15:25:43, 2018-05-25 15:30:25, -82,       13, (not associated) ,PSU Secure
AE:EF:8D:A3:A5:EC, 2018-05-25 15:30:38, 2018-05-25 15:30:38, -84,        1, (not associated) ,
B8:E8:56:49:51:62, 2018-05-25 15:30:49, 2018-05-25 15:30:50, -86,        2, (not associated) ,
02:39:2C:8C:47:95, 2018-05-25 15:30:51, 2018-05-25 15:30:51, -86,        1, (not associated) ,TMobileWingman
B4:9C:DF:3A:5D:93, 2018-05-25 15:31:17, 2018-05-25 15:31:18,  -1,        4, 04:C5:A4:C2:8F:E2,
BC:83:85:12:05:EB, 2018-05-25 15:23:35, 2018-05-25 15:31:39, -82,       29, C0:25:5C:60:BA:32,PSU Secure
0A:D6:B5:7A:74:B5, 2018-05-25 15:31:51, 2018-05-25 15:31:51, -45,        1, (not associated) ,
F8:A9:D0:56:2F:65, 2018-05-25 15:32:01, 2018-05-25 15:32:01, -88,        1, (not associated) ,
CC:82:EB:15:BD:DF, 2018-05-25 15:31:47, 2018-05-25 15:32:14, -90,        7, (not associated) ,
B0:19:C6:AB:D0:05, 2018-05-25 15:26:20, 2018-05-25 15:32:14, -85,       13, 58:BC:27:12:66:F2,PSU Secure
36:10:C0:3B:CF:E8, 2018-05-25 15:32:14, 2018-05-25 15:32:14, -82,        1, (not associated) ,
DA:A1:19:0F:7A:4B, 2018-05-25 15:32:18, 2018-05-25 15:32:18, -73,        7, (not associated) ,
B4:F6:1C:4E:2C:78, 2018-05-25 15:31:14, 2018-05-25 15:32:15, -71,       14, 40:CE:24:AF:4D:6D,PSU Secure
1E:68:F4:AB:2B:F6, 2018-05-25 15:32:30, 2018-05-25 15:32:30, -80,        1, (not associated) ,
F4:0F:24:0A:D3:72, 2018-05-25 15:32:30, 2018-05-25 15:32:30, -69,        1, (not associated) ,PSU
A0:99:9B:6B:E7:50, 2018-05-25 15:32:40, 2018-05-25 15:32:40, -87,        1, (not associated) ,PSU
DE:D3:4D:B9:02:27, 2018-05-25 15:32:49, 2018-05-25 15:32:49, -79,        1, (not associated) ,
BA:34:CE:9A:16:7A, 2018-05-25 15:33:00, 2018-05-25 15:33:01, -78,       38, (not associated) ,Obersinner Wi-Fi Network,PSU,DizzleWiFi,MySpectrumWiFiad-2G,obersiner Wi-Fi Network,Obersinner Network,Steve's Wi-Fi Network,PCC-WiFi,LJB,Samsung Galaxy S7 3979
34:97:F6:CA:4B:E9, 2018-05-25 15:33:03, 2018-05-25 15:33:03, -58,        2, (not associated) ,PSU Secure
40:98:AD:59:A8:94, 2018-05-25 15:33:13, 2018-05-25 15:33:13, -84,        1, (not associated) ,PSU
B4:BF:F6:2C:39:EF, 2018-05-25 15:27:12, 2018-05-25 15:33:15, -66,        8, (not associated) ,
3A:B1:DD:93:21:6C, 2018-05-25 15:33:26, 2018-05-25 15:33:26, -88,        1, (not associated) ,
E4:2B:34:4F:12:CE, 2018-05-25 15:31:47, 2018-05-25 15:33:27, -75,        5, C0:25:5C:78:59:92,PSU Secure
42:44:9C:47:09:FF, 2018-05-25 15:33:26, 2018-05-25 15:33:26, -74,        1, (not associated) ,
D0:13:FD:01:E1:14, 2018-05-25 15:23:45, 2018-05-25 15:34:06, -86,       10, 00:F2:8B:F9:B9:00,
B2:0C:86:39:EF:1C, 2018-05-25 15:34:13, 2018-05-25 15:34:13, -69,        1, (not associated) ,
2E:C7:C0:5E:06:E5, 2018-05-25 15:34:14, 2018-05-25 15:34:14, -64,        5, (not associated) ,
3E:69:12:EE:6C:5A, 2018-05-25 15:33:01, 2018-05-25 15:34:41, -81,       17, 00:25:00:FF:94:73,
DA:A1:19:BD:B3:C1, 2018-05-25 15:34:54, 2018-05-25 15:34:54, -65,        2, (not associated) ,
24:F6:77:14:AE:6C, 2018-05-25 15:31:50, 2018-05-25 15:35:06, -83,       18, (not associated) ,PSU Secure
82:8E:C5:FA:B0:B2, 2018-05-25 15:35:29, 2018-05-25 15:35:29, -86,        1, (not associated) ,TMobileWingman
74:29:AF:28:17:BD, 2018-05-25 15:23:29, 2018-05-25 15:35:41, -86,       39, 50:17:FF:9E:00:40,PSU
F8:62:14:4E:A2:FA, 2018-05-25 15:31:31, 2018-05-25 15:35:49, -88,       24, 04:C5:A4:C2:8F:A2,PSU Secure
8E:03:A9:42:0D:3A, 2018-05-25 15:35:24, 2018-05-25 15:35:53, -73,       10, 00:25:00:FF:94:73,
00:B3:62:E4:CC:8A, 2018-05-25 15:33:43, 2018-05-25 15:36:03, -85,        2, (not associated) ,PSU Secure
18:65:90:DE:17:11, 2018-05-25 15:36:03, 2018-05-25 15:36:03, -83,        1, (not associated) ,
16:96:5C:9B:B5:7D, 2018-05-25 15:36:02, 2018-05-25 15:36:02, -82,        1, (not associated) ,
00:56:CD:C6:80:A5, 2018-05-25 15:33:30, 2018-05-25 15:36:04, -71,       28, 04:C5:A4:C2:93:D0,PSU
00:28:F8:5F:24:0E, 2018-05-25 15:36:14, 2018-05-25 15:36:14, -89,        1, (not associated) ,PSU Secure
40:9C:28:D1:7B:4E, 2018-05-25 15:33:19, 2018-05-25 15:36:14, -82,       11, (not associated) ,PSU
4C:66:41:7E:B8:5A, 2018-05-25 15:30:28, 2018-05-25 15:36:28, -71,        4, (not associated) ,53ZZK
CC:3D:82:F3:A1:D3, 2018-05-25 15:25:32, 2018-05-25 15:36:38, -80,       16, (not associated) ,
3A:9B:41:AB:73:90, 2018-05-25 15:36:37, 2018-05-25 15:36:37, -80,        2, (not associated) ,
70:EF:00:95:F0:E6, 2018-05-25 15:28:22, 2018-05-25 15:36:40, -68,        7, (not associated) ,
42:79:A9:FA:10:47, 2018-05-25 15:36:37, 2018-05-25 15:36:37, -47,        3, (not associated) ,
2C:59:8A:27:12:97, 2018-05-25 15:23:43, 2018-05-25 15:36:51, -85,       13, (not associated) ,
DA:A1:19:10:BB:5C, 2018-05-25 15:37:12, 2018-05-25 15:37:13, -61,       10, (not associated) ,
22:BE:14:3D:6C:0D, 2018-05-25 15:37:52, 2018-05-25 15:37:53, -55,        3, (not associated) ,
DC:0C:5C:A3:61:A7, 2018-05-25 15:34:35, 2018-05-25 15:38:05, -79,      105, 40:CE:24:AF:43:CF,PSU
DA:A1:19:C9:49:8E, 2018-05-25 15:38:16, 2018-05-25 15:38:16, -88,        1, (not associated) ,Lei-Guest
5C:97:F3:0B:7D:D1, 2018-05-25 15:38:27, 2018-05-25 15:38:27, -81,        1, 04:C5:A4:C2:8F:A0,
DC:86:D8:8B:7E:CD, 2018-05-25 15:36:22, 2018-05-25 15:38:49, -78,       14, 04:C5:A4:C2:8B:41,PSU Guest
00:23:15:87:C8:90, 2018-05-25 15:32:39, 2018-05-25 15:39:04, -86,        5, (not associated) ,PSU Secure
3C:77:E6:54:8F:95, 2018-05-25 15:26:38, 2018-05-25 15:39:06, -79,       24, 44:E4:D9:BD:83:02,
DA:A1:19:06:1C:4E, 2018-05-25 15:39:15, 2018-05-25 15:39:15, -83,        1, (not associated) ,
3E:DE:D7:6F:1A:D6, 2018-05-25 15:39:17, 2018-05-25 15:39:17, -83,        2, (not associated) ,Amazon-GP7
A6:C2:7B:33:15:92, 2018-05-25 15:39:41, 2018-05-25 15:40:02, -86,        3, (not associated) ,
84:A1:34:D4:15:82, 2018-05-25 15:31:20, 2018-05-25 15:40:13, -84,       18, 50:17:FF:9E:00:D2,PSU Secure
C2:C2:A8:FA:E1:2F, 2018-05-25 15:40:17, 2018-05-25 15:40:17, -82,        2, (not associated) ,Amazon-GP7
D6:61:E6:8F:14:EC, 2018-05-25 15:40:15, 2018-05-25 15:40:15, -76,        1, (not associated) ,
2A:5E:46:50:98:32, 2018-05-25 15:40:15, 2018-05-25 15:40:15, -68,        3, (not associated) ,
1E:D4:D5:31:76:5E, 2018-05-25 15:40:13, 2018-05-25 15:40:14, -66,        6, (not associated) ,
4E:9E:5F:40:05:03, 2018-05-25 15:29:55, 2018-05-25 15:40:30, -84,        2, (not associated) ,paradox666_5G
B4:F1:DA:9F:64:8A, 2018-05-25 15:37:12, 2018-05-25 15:40:29, -83,        6, (not associated) ,
82:57:F7:96:36:37, 2018-05-25 15:40:38, 2018-05-25 15:40:38, -83,        2, (not associated) ,
F6:13:C5:F4:77:CF, 2018-05-25 15:40:40, 2018-05-25 15:40:40, -71,        3, (not associated) ,
16:0E:B7:95:7C:4A, 2018-05-25 15:39:17, 2018-05-25 15:41:01, -64,       52, 00:25:00:FF:94:73,
3C:2E:FF:71:06:5F, 2018-05-25 15:39:00, 2018-05-25 15:41:16, -84,        3, (not associated) ,PSU
4A:48:62:C1:87:88, 2018-05-25 15:41:17, 2018-05-25 15:41:17, -83,        1, (not associated) ,Amazon-GP7
0E:ED:56:5D:3A:AF, 2018-05-25 15:41:30, 2018-05-25 15:41:30, -69,        2, (not associated) ,
34:08:BC:8F:5E:F2, 2018-05-25 15:41:38, 2018-05-25 15:41:38, -73,        2, (not associated) ,
A8:B8:6E:0C:70:80, 2018-05-25 15:39:13, 2018-05-25 15:41:51, -55,       15, (not associated) ,
90:61:AE:3A:00:ED, 2018-05-25 15:42:30, 2018-05-25 15:42:30, -88,        1, (not associated) ,PSU Secure
CE:1F:F4:97:4F:6E, 2018-05-25 15:42:30, 2018-05-25 15:42:30, -75,        1, (not associated) ,
DC:CF:96:F6:C6:2B, 2018-05-25 15:25:03, 2018-05-25 15:42:50, -86,       18, (not associated) ,
BA:E1:96:40:B6:79, 2018-05-25 15:43:04, 2018-05-25 15:43:04, -85,        1, (not associated) ,
2C:61:F6:B2:47:57, 2018-05-25 15:23:45, 2018-05-25 15:43:06, -80,        6, (not associated) ,PSU Secure
A2:F8:78:0E:C1:F9, 2018-05-25 15:43:13, 2018-05-25 15:43:13, -85,        3, (not associated) ,TMobileWingman
96:37:CE:4B:38:F2, 2018-05-25 15:43:17, 2018-05-25 15:43:17, -85,        1, (not associated) ,
B4:F7:A1:7B:03:AD, 2018-05-25 15:43:15, 2018-05-25 15:43:16, -84,        5, (not associated) ,
88:66:A5:0B:73:9A, 2018-05-25 15:35:28, 2018-05-25 15:43:15, -75,       34, D0:57:4C:09:C1:C2,PSU Secure
9E:AE:A1:5D:E0:1B, 2018-05-25 15:43:27, 2018-05-25 15:43:27, -62,        1, (not associated) ,
28:BE:03:C1:A3:45, 2018-05-25 15:23:37, 2018-05-25 15:43:38, -85,       47, (not associated) ,
60:92:17:32:42:F5, 2018-05-25 15:43:38, 2018-05-25 15:43:38, -83,        2, (not associated) ,PSU Secure
AE:4A:C1:90:F2:58, 2018-05-25 15:43:41, 2018-05-25 15:43:41, -83,        2, (not associated) ,
6A:93:FC:3C:45:10, 2018-05-25 15:43:41, 2018-05-25 15:43:41, -79,        4, (not associated) ,
2A:6E:BA:DB:92:9B, 2018-05-25 15:43:52, 2018-05-25 15:43:52, -85,        1, (not associated) ,
04:52:F3:60:86:DE, 2018-05-25 15:43:45, 2018-05-25 15:43:50, -76,        8, D0:57:4C:09:C1:C0,PSU
8A:84:7B:67:DE:1F, 2018-05-25 15:43:49, 2018-05-25 15:43:49, -71,        2, (not associated) ,
A2:D8:97:BD:AB:B4, 2018-05-25 15:44:15, 2018-05-25 15:44:15, -83,        1, (not associated) ,Amazon-GP7
F6:FE:69:D0:94:FA, 2018-05-25 15:44:13, 2018-05-25 15:44:13, -54,        1, (not associated) ,
8C:29:37:B1:16:5A, 2018-05-25 15:25:34, 2018-05-25 15:44:29, -88,        3, (not associated) ,
EA:4C:CD:EA:F1:10, 2018-05-25 15:44:25, 2018-05-25 15:44:25, -77,        3, (not associated) ,TMobileWingman
F8:DA:0C:0D:A8:FB, 2018-05-25 15:44:41, 2018-05-25 15:44:41, -89,        1, (not associated) ,PSU Secure
20:3C:AE:91:46:6C, 2018-05-25 15:40:49, 2018-05-25 15:44:38, -69,       21, 04:C5:A4:C2:8F:A0,
EA:5B:87:27:25:82, 2018-05-25 15:44:40, 2018-05-25 15:44:40, -64,        1, (not associated) ,
14:AB:C5:31:AD:D0, 2018-05-25 15:44:51, 2018-05-25 15:44:51, -86,        1, (not associated) ,PSU Secure
98:01:A7:6C:DB:C5, 2018-05-25 15:44:22, 2018-05-25 15:44:54, -80,        8, 00:F2:8B:F9:B9:00,PSU
70:3E:AC:5D:CF:EC, 2018-05-25 15:28:29, 2018-05-25 15:45:01, -80,       18, (not associated) ,PSU
E4:9A:DC:E7:AB:CF, 2018-05-25 15:41:43, 2018-05-25 15:45:01, -67,        6, (not associated) ,PSU Secure
16:3E:6F:FC:F2:68, 2018-05-25 15:45:18, 2018-05-25 15:45:18, -84,        5, (not associated) ,
86:F0:AC:FE:67:AC, 2018-05-25 15:45:13, 2018-05-25 15:45:13, -69,        2, (not associated) ,
DE:CF:04:60:CA:00, 2018-05-25 15:44:30, 2018-05-25 15:45:15, -65,        4, (not associated) ,
72:F8:2D:77:1C:A6, 2018-05-25 15:45:26, 2018-05-25 15:45:26, -81,        1, 00:25:00:FF:94:73,
90:B0:ED:18:F1:46, 2018-05-25 15:45:29, 2018-05-25 15:45:29, -81,        2, (not associated) ,
00:1A:EF:58:76:83, 2018-05-25 15:28:26, 2018-05-25 15:45:26, -78,       12, 04:C5:A4:C2:8C:32,
48:4B:AA:3E:F3:09, 2018-05-25 15:36:37, 2018-05-25 15:45:29, -76,       31, 04:C5:A4:C2:93:AF,PSU
A8:66:7F:CA:3B:2D, 2018-05-25 15:30:08, 2018-05-25 15:45:42, -63,       16, 04:C5:A4:66:8F:50,eduroam,PSU
46:55:BD:B7:16:0C, 2018-05-25 15:45:54, 2018-05-25 15:45:54, -84,        3, (not associated) ,TMobileWingman
F8:28:19:C8:05:DD, 2018-05-25 15:23:55, 2018-05-25 15:45:52, -82,       18, (not associated) ,PSU Secure
C8:3C:85:EC:0D:D0, 2018-05-25 15:46:02, 2018-05-25 15:46:02, -89,        4, 00:78:88:E0:5B:A0,
EC:9B:F3:68:33:CA, 2018-05-25 15:29:36, 2018-05-25 15:46:06, -72,       47, (not associated) ,attwifi,PSU
DA:CD:7D:5E:17:80, 2018-05-25 15:46:15, 2018-05-25 15:46:15, -83,        1, (not associated) ,
68:C4:4D:E8:A5:00, 2018-05-25 15:41:15, 2018-05-25 15:46:15, -74,       18, (not associated) ,
10:08:B1:9B:AD:63, 2018-05-25 15:25:01, 2018-05-25 15:46:30, -89,       71, 04:C5:A4:C2:8A:90,
0C:72:D9:28:4A:B9, 2018-05-25 15:24:26, 2018-05-25 15:46:27, -66,       29, 04:C5:A4:C2:91:90,
1A:34:81:DB:59:F9, 2018-05-25 15:46:41, 2018-05-25 15:46:41, -85,        1, (not associated) ,
78:4F:43:43:3B:51, 2018-05-25 15:44:12, 2018-05-25 15:46:37, -84,       71, 50:17:FF:9E:62:0F,PSU
36:4A:04:C7:9B:C5, 2018-05-25 15:46:38, 2018-05-25 15:46:38, -76,        2, (not associated) ,
2E:F6:45:5B:D4:01, 2018-05-25 15:46:37, 2018-05-25 15:46:38, -58,        3, (not associated) ,
18:D6:C7:0B:42:46, 2018-05-25 15:26:51, 2018-05-25 15:46:51, -86,        7, (not associated) ,
2C:0E:3D:F2:2D:78, 2018-05-25 15:24:33, 2018-05-25 15:46:51, -76,       82, 58:BC:27:12:66:F0,attwifi,PSU
EE:63:61:50:E1:EE, 2018-05-25 15:46:49, 2018-05-25 15:46:49, -63,        2, (not associated) ,
DE:A7:8B:11:4F:5E, 2018-05-25 15:47:03, 2018-05-25 15:47:03, -87,        1, (not associated) ,
9E:07:A6:9D:84:ED, 2018-05-25 15:47:03, 2018-05-25 15:47:03, -81,        3, (not associated) ,TMobileWingman
D0:04:01:14:BD:4D, 2018-05-25 15:26:56, 2018-05-25 15:47:02, -80,       58, 04:C5:A4:C2:93:D1,
88:B4:A6:73:EE:69, 2018-05-25 15:47:15, 2018-05-25 15:47:15, -86,        1, (not associated) ,
34:23:BA:A3:FF:0A, 2018-05-25 15:25:30, 2018-05-25 15:47:13, -76,      109, 04:C5:A4:C2:91:92,cattownusa,111111
96:72:80:F4:69:11, 2018-05-25 15:47:18, 2018-05-25 15:47:18, -71,        2, (not associated) ,
D0:81:7A:AD:2F:06, 2018-05-25 15:29:14, 2018-05-25 15:47:15, -62,       18, 50:17:FF:9E:00:D2,
70:70:0D:E2:7F:3B, 2018-05-25 15:26:31, 2018-05-25 15:47:13, -53,        9, (not associated) ,PSU
88:78:73:E4:5D:04, 2018-05-25 15:40:19, 2018-05-25 15:47:25, -79,        7, (not associated) ,PSU
A0:39:F7:83:15:29, 2018-05-25 15:26:56, 2018-05-25 15:47:28, -77,       81, C0:25:5C:68:7F:00,
84:41:67:E3:7D:02, 2018-05-25 15:40:40, 2018-05-25 15:47:27, -65,      104, D0:57:4C:09:C1:C1,PSU Guest
48:D2:24:71:35:5F, 2018-05-25 15:24:31, 2018-05-25 15:47:38, -85,       51, 50:17:FF:9E:52:12,
E0:66:78:53:5F:7B, 2018-05-25 15:29:41, 2018-05-25 15:47:39, -73,      674, C0:25:5C:78:58:20,PSU
A0:C9:A0:7E:35:EE, 2018-05-25 15:24:34, 2018-05-25 15:47:42, -71,       10, (not associated) ,
00:34:DA:7E:57:1E, 2018-05-25 15:25:01, 2018-05-25 15:47:42, -68,       73, 04:C5:A4:66:8F:50,
CA:E9:88:D8:6C:63, 2018-05-25 15:44:36, 2018-05-25 15:47:42, -66,       76, 00:25:00:FF:94:73,
66:D8:6B:B7:43:C0, 2018-05-25 15:47:54, 2018-05-25 15:47:54, -89,        1, (not associated) ,
60:36:DD:F7:B4:30, 2018-05-25 15:28:21, 2018-05-25 15:47:52, -88,       13, (not associated) ,PSU
B0:48:7A:CF:7C:68, 2018-05-25 15:23:58, 2018-05-25 15:48:27, -87,       15, (not associated) ,PSU
8C:F5:A3:04:10:09, 2018-05-25 15:35:56, 2018-05-25 15:48:25, -87,        3, 40:CE:24:9B:F3:81,
E0:5F:45:C1:A8:91, 2018-05-25 15:48:36, 2018-05-25 15:48:46, -87,        2, (not associated) ,PSU
9A:49:93:40:BA:4C, 2018-05-25 15:48:19, 2018-05-25 15:48:19, -86,        2, (not associated) ,
F6:4E:F5:30:3C:D8, 2018-05-25 15:48:32, 2018-05-25 15:48:32, -86,        4, (not associated) ,Amazon-GP7
A8:66:7F:21:43:57, 2018-05-25 15:47:55, 2018-05-25 15:47:55, -85,        1, (not associated) ,PSU
38:89:2C:1B:C7:A8, 2018-05-25 15:48:01, 2018-05-25 15:48:01, -84,        1, (not associated) ,PSU Secure
98:FE:94:47:E4:3C, 2018-05-25 15:28:36, 2018-05-25 15:48:39, -83,        2, (not associated) ,
70:EC:E4:16:86:58, 2018-05-25 15:26:07, 2018-05-25 15:48:36, -83,      282, D0:57:4C:09:C1:C0,PSU
D0:33:11:08:8E:96, 2018-05-25 15:47:02, 2018-05-25 15:47:57, -82,        3, (not associated) ,PSU
7E:FF:60:E9:C7:E0, 2018-05-25 15:48:03, 2018-05-25 15:48:03, -82,        1, (not associated) ,
20:5E:F7:DB:0F:4A, 2018-05-25 15:33:52, 2018-05-25 15:48:36, -82,       96, C0:25:5C:68:7F:00,PSU Guest
D0:13:FD:64:AB:D6, 2018-05-25 15:48:39, 2018-05-25 15:48:39, -82,        2, (not associated) ,
88:63:DF:DB:21:9B, 2018-05-25 15:42:29, 2018-05-25 15:48:47, -81,       28, 04:C5:A4:C2:93:D0,PSU
58:E2:8F:43:11:0D, 2018-05-25 15:48:25, 2018-05-25 15:48:43, -81,        3, (not associated) ,PSU
78:4F:43:90:57:AC, 2018-05-25 15:37:12, 2018-05-25 15:48:04, -81,        6, (not associated) ,PSU,NETGEAR36
8A:27:E7:29:5F:6F, 2018-05-25 15:48:01, 2018-05-25 15:48:01, -81,        2, (not associated) ,
04:1B:6D:CB:08:8B, 2018-05-25 15:48:26, 2018-05-25 15:48:26, -81,        1, (not associated) ,
38:80:DF:0E:97:08, 2018-05-25 15:48:06, 2018-05-25 15:48:07, -80,        4, (not associated) ,
B0:48:7A:CF:79:FB, 2018-05-25 15:23:42, 2018-05-25 15:48:11, -80,       97, F4:1F:C2:BE:A8:80,PSU
58:A2:B5:EB:0F:60, 2018-05-25 15:23:50, 2018-05-25 15:48:47, -80,      613, 04:C5:A4:C2:8C:22,Solitude
C6:8C:02:95:B8:AB, 2018-05-25 15:25:12, 2018-05-25 15:48:32, -79,       11, 00:25:00:FF:94:73,
B8:08:D7:A6:4C:A9, 2018-05-25 15:37:30, 2018-05-25 15:48:46, -77,       46, 44:E4:D9:BD:83:00,PSU
8C:58:77:8C:BC:EE, 2018-05-25 15:23:39, 2018-05-25 15:48:04, -76,       52, (not associated) ,
00:1C:BF:50:D6:77, 2018-05-25 15:23:30, 2018-05-25 15:48:30, -76,       53, (not associated) ,
24:F0:94:44:C1:1D, 2018-05-25 15:23:54, 2018-05-25 15:48:06, -75,       26, (not associated) ,PSU Secure
04:D6:AA:E6:81:A5, 2018-05-25 15:24:15, 2018-05-25 15:48:35, -74,       20, (not associated) ,PSU Secure
6E:69:8A:37:20:2D, 2018-05-25 15:47:56, 2018-05-25 15:47:56, -74,        5, (not associated) ,TMobileWingman,Apple Setup
26:41:64:1C:E3:DB, 2018-05-25 15:47:56, 2018-05-25 15:47:56, -74,        6, (not associated) ,TMobileWingman,Apple Setup
5C:F7:E6:C3:ED:9C, 2018-05-25 15:25:00, 2018-05-25 15:48:42, -73,      224, D0:57:4C:09:C1:C2,PSU Secure,h0me
9C:AD:97:D9:D5:95, 2018-05-25 15:23:33, 2018-05-25 15:48:18, -73,     2638, C0:25:5C:1F:CC:72,PSU Secure
10:40:F3:8C:A9:72, 2018-05-25 15:48:31, 2018-05-25 15:48:31, -73,        3, (not associated) ,eduroam
B0:48:7A:CF:7C:22, 2018-05-25 15:24:46, 2018-05-25 15:48:32, -72,      125, 04:C5:A4:C2:93:D0,PSU
EC:9B:F3:2C:65:C2, 2018-05-25 15:31:45, 2018-05-25 15:48:03, -72,      137, (not associated) ,PSU
B0:48:7A:CD:DD:A6, 2018-05-25 15:23:57, 2018-05-25 15:48:34, -71,      112, 40:CE:24:9B:F3:80,PSU
84:D6:D0:E8:52:5E, 2018-05-25 15:27:54, 2018-05-25 15:48:04, -71,       70, 50:17:FF:9E:00:D2,PSU Secure
9C:A5:C0:7A:EB:E8, 2018-05-25 15:24:59, 2018-05-25 15:47:57, -71,        7, 50:17:FF:9E:00:D2,
92:90:72:90:54:3A, 2018-05-25 15:48:14, 2018-05-25 15:48:14, -71,        1, (not associated) ,
88:36:5F:BC:5C:2D, 2018-05-25 15:24:13, 2018-05-25 15:48:36, -70,      332, 58:BC:27:12:6F:50,
14:1A:A3:32:AE:EA, 2018-05-25 15:23:35, 2018-05-25 15:48:35, -70,      652, 04:C5:A4:C2:91:91,PSU Guest
BC:54:36:13:CA:A3, 2018-05-25 15:47:31, 2018-05-25 15:47:53, -70,        9, 58:BC:27:12:66:F0,PSU
C0:BD:D1:57:42:74, 2018-05-25 15:41:58, 2018-05-25 15:48:45, -69,       41, (not associated) ,HP printer,HP Printer
00:1A:EF:58:76:29, 2018-05-25 15:23:39, 2018-05-25 15:48:39, -69,     2802, C0:25:5C:1F:CC:72,
8C:8E:F2:D0:33:29, 2018-05-25 15:24:12, 2018-05-25 15:48:33, -68,       24, 04:C5:A4:C2:8C:32,PSU Secure
00:3D:E8:ED:15:5D, 2018-05-25 15:24:13, 2018-05-25 15:48:30, -68,       50, (not associated) ,attwifi
B8:E8:56:12:52:42, 2018-05-25 15:44:35, 2018-05-25 15:48:42, -68,       36, (not associated) ,PSU Guest
