Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
48:A1:95:77:A2:A8, 2018-05-25 14:05:11, 2018-05-25 14:05:11, -87,        1, 20:BB:C0:F8:DB:40,
E6:50:C1:A8:01:A9, 2018-05-25 14:05:00, 2018-05-25 14:05:01, -48,        4, (not associated) ,
06:89:1F:6F:B1:F9, 2018-05-25 14:04:48, 2018-05-25 14:04:49, -50,        5, (not associated) ,
5E:E5:F2:33:B3:9F, 2018-05-25 14:04:44, 2018-05-25 14:04:45, -56,        3, (not associated) ,
30:F7:C5:51:4C:E7, 2018-05-25 14:04:45, 2018-05-25 14:04:45, -83,        1, (not associated) ,PSU
22:18:B5:6C:EE:AA, 2018-05-25 14:04:37, 2018-05-25 14:04:37, -62,        3, (not associated) ,
5E:E2:F6:80:2E:CD, 2018-05-25 14:04:32, 2018-05-25 14:04:33, -69,        4, (not associated) ,
82:7D:A4:31:18:0E, 2018-05-25 14:04:34, 2018-05-25 14:04:34, -74,        1, (not associated) ,
5A:48:82:1D:66:F2, 2018-05-25 14:04:21, 2018-05-25 14:04:21, -86,        1, (not associated) ,
32:74:1D:05:DE:8B, 2018-05-25 14:04:27, 2018-05-25 14:04:27, -74,        4, (not associated) ,
6A:6B:C4:A8:51:41, 2018-05-25 14:04:30, 2018-05-25 14:04:30, -66,        4, (not associated) ,
16:B7:C5:8F:02:A2, 2018-05-25 14:04:29, 2018-05-25 14:04:30, -65,        3, (not associated) ,
34:08:BC:4D:A1:AD, 2018-05-25 14:04:31, 2018-05-25 14:04:44, -86,       17, 00:26:CB:AB:0A:32,PSU Secure
C0:A5:3E:2D:65:DC, 2018-05-25 14:04:48, 2018-05-25 14:04:56, -90,        4, 7C:95:F3:01:FA:72,PSU Secure
EE:F2:A5:58:06:18, 2018-05-25 14:04:51, 2018-05-25 14:04:51, -75,        3, (not associated) ,
16:3E:F3:E6:34:BE, 2018-05-25 14:04:53, 2018-05-25 14:04:53, -73,        3, (not associated) ,
B2:CF:2E:0E:47:1F, 2018-05-25 14:05:06, 2018-05-25 14:05:06, -72,        2, (not associated) ,
0A:39:40:C1:0C:3B, 2018-05-25 14:05:05, 2018-05-25 14:05:05, -68,        2, (not associated) ,
32:9A:3C:33:6E:87, 2018-05-25 14:05:08, 2018-05-25 14:05:08, -52,        2, (not associated) ,
1E:8B:99:C9:32:49, 2018-05-25 14:05:18, 2018-05-25 14:05:18, -61,        1, (not associated) ,
16:5A:9E:B3:4C:26, 2018-05-25 14:05:30, 2018-05-25 14:05:30, -84,        2, (not associated) ,
96:27:09:AF:B2:9A, 2018-05-25 14:05:30, 2018-05-25 14:05:30, -61,        2, (not associated) ,
B4:9C:DF:46:F1:35, 2018-05-25 14:05:29, 2018-05-25 14:05:29,  -1,        6, 00:26:CB:AB:0B:62,
C8:3C:85:C3:73:1C, 2018-05-25 14:04:45, 2018-05-25 14:05:40, -89,       24, 00:26:CB:AB:0B:62,PSU Secure
32:A7:7B:47:F4:D1, 2018-05-25 14:05:42, 2018-05-25 14:05:42, -81,        1, (not associated) ,
70:EF:00:3B:7A:99, 2018-05-25 14:04:32, 2018-05-25 14:05:44, -70,      357, 00:26:CB:AB:0A:30,PSU
AC:5F:3E:A1:9A:3F, 2018-05-25 14:05:43, 2018-05-25 14:05:54, -60,       32, 00:26:CB:AA:E4:42,PSU Secure
C0:1A:DA:93:BD:EA, 2018-05-25 14:05:50, 2018-05-25 14:05:51,  -1,       46, 00:26:CB:AB:0B:60,
0A:BA:BF:A4:BD:41, 2018-05-25 14:06:30, 2018-05-25 14:06:30, -87,        1, (not associated) ,
8E:80:C5:8B:68:4A, 2018-05-25 14:06:44, 2018-05-25 14:06:44, -74,        1, (not associated) ,
CC:08:8D:B0:23:BA, 2018-05-25 14:05:46, 2018-05-25 14:06:51, -89,       36, 00:27:0D:07:54:10,
92:9A:D7:8D:AA:6A, 2018-05-25 14:06:52, 2018-05-25 14:06:52, -77,        5, (not associated) ,
CE:BA:79:81:99:38, 2018-05-25 14:06:56, 2018-05-25 14:06:56, -71,        5, (not associated) ,
FA:37:17:8D:91:A8, 2018-05-25 14:07:19, 2018-05-25 14:07:19, -73,        1, (not associated) ,
AA:18:70:4B:CD:70, 2018-05-25 14:07:20, 2018-05-25 14:07:20, -72,        1, (not associated) ,
80:ED:2C:E5:CC:77, 2018-05-25 14:06:29, 2018-05-25 14:07:30, -70,        6, 00:27:0D:07:54:12,PSU Secure
76:37:8A:0E:DB:34, 2018-05-25 14:07:31, 2018-05-25 14:07:31, -70,        2, (not associated) ,
80:EA:96:D8:A2:B5, 2018-05-25 14:07:23, 2018-05-25 14:07:27,  -1,        8, 00:26:CB:AB:0B:60,
3A:3E:81:59:7F:7B, 2018-05-25 14:07:43, 2018-05-25 14:07:43, -68,        4, (not associated) ,
DA:A1:19:17:E0:76, 2018-05-25 14:07:53, 2018-05-25 14:07:53, -67,        4, (not associated) ,
B4:8B:19:4B:8F:13, 2018-05-25 14:07:44, 2018-05-25 14:07:52, -66,       44, 00:26:CB:AA:DF:30,PSU
82:56:5B:EE:C2:CA, 2018-05-25 14:08:01, 2018-05-25 14:08:08, -59,        4, (not associated) ,
1A:E9:9D:C7:05:60, 2018-05-25 14:08:19, 2018-05-25 14:08:19, -85,        2, (not associated) ,
DE:F4:FC:D8:6C:66, 2018-05-25 14:08:13, 2018-05-25 14:08:15, -75,        3, (not associated) ,
4A:9D:CA:91:DE:0E, 2018-05-25 14:08:15, 2018-05-25 14:08:15, -71,        5, (not associated) ,
7E:3D:5A:7C:A9:3F, 2018-05-25 14:08:31, 2018-05-25 14:08:31, -86,        1, (not associated) ,
96:D0:E4:FF:F9:06, 2018-05-25 14:08:27, 2018-05-25 14:08:27, -83,        1, (not associated) ,
EA:1E:BE:42:B8:E2, 2018-05-25 14:08:27, 2018-05-25 14:08:27, -80,        2, (not associated) ,
64:A5:C3:53:27:C8, 2018-05-25 14:06:36, 2018-05-25 14:08:28, -68,       20, 00:26:CB:AB:0B:60,PSU
6A:2F:50:66:02:D7, 2018-05-25 14:08:49, 2018-05-25 14:08:53, -72,        7, 00:25:00:FF:94:73,
D0:04:01:E2:15:C9, 2018-05-25 14:09:19, 2018-05-25 14:09:19, -90,        1, (not associated) ,
52:5A:24:42:34:3A, 2018-05-25 14:09:20, 2018-05-25 14:09:20, -78,        2, (not associated) ,
88:B4:A6:49:9A:B0, 2018-05-25 14:04:42, 2018-05-25 14:09:15, -67,       37, 00:26:CB:AB:0A:30,PSU
5A:DD:BB:54:A0:1C, 2018-05-25 14:09:19, 2018-05-25 14:09:19, -58,        1, (not associated) ,
DC:A9:04:2F:3F:63, 2018-05-25 14:06:29, 2018-05-25 14:09:27, -82,       21, 00:27:0D:07:54:10,PSU
46:18:D9:63:1E:54, 2018-05-25 14:09:11, 2018-05-25 14:09:28, -80,        7, 00:25:00:FF:94:73,
22:D1:9A:92:AA:FC, 2018-05-25 14:09:41, 2018-05-25 14:09:41, -85,        2, (not associated) ,
D0:04:01:6F:5B:CC, 2018-05-25 14:09:44, 2018-05-25 14:09:44, -83,        2, (not associated) ,
7C:C7:09:91:FF:29, 2018-05-25 14:04:37, 2018-05-25 14:09:52, -89,        7, (not associated) ,
DA:A1:19:65:AE:76, 2018-05-25 14:09:51, 2018-05-25 14:09:51, -67,        2, (not associated) ,
6A:02:F0:E5:05:34, 2018-05-25 14:10:04, 2018-05-25 14:10:04, -80,        1, (not associated) ,
00:56:CD:0F:A7:72, 2018-05-25 14:10:18, 2018-05-25 14:10:40, -86,        5, 7C:95:F3:CC:AC:62,
7C:04:D0:78:5D:BF, 2018-05-25 14:09:50, 2018-05-25 14:10:41, -86,        3, 00:26:CB:AB:0A:31,PSU Guest
26:D7:B1:73:E3:95, 2018-05-25 14:10:53, 2018-05-25 14:10:53, -87,        1, (not associated) ,HOME-B820-2.4
D8:BB:2C:48:A5:FD, 2018-05-25 14:10:55, 2018-05-25 14:10:55, -87,        1, (not associated) ,PSU Secure
1A:85:D1:41:9B:F1, 2018-05-25 14:10:54, 2018-05-25 14:10:54, -67,        3, (not associated) ,
F0:DB:E2:70:60:E8, 2018-05-25 14:08:31, 2018-05-25 14:10:54,  -1,        5, 00:27:0D:07:54:10,
4A:8F:57:0A:C3:9F, 2018-05-25 14:11:05, 2018-05-25 14:11:05, -66,        2, (not associated) ,
B4:AE:2B:C3:08:2B, 2018-05-25 14:10:51, 2018-05-25 14:11:06, -58,       52, 00:27:0D:07:58:02,PSU Secure
DE:45:EB:F7:E6:03, 2018-05-25 14:11:18, 2018-05-25 14:11:19, -79,        3, (not associated) ,
CA:25:8A:E4:BC:8B, 2018-05-25 14:11:32, 2018-05-25 14:11:32, -76,        1, (not associated) ,
38:71:DE:E0:69:E9, 2018-05-25 14:06:55, 2018-05-25 14:11:44, -80,       37, 00:26:CB:AA:E3:02,PSU Secure
7E:7B:2A:27:29:61, 2018-05-25 14:12:05, 2018-05-25 14:12:05, -89,        1, (not associated) ,Allegro
8C:85:90:C0:8B:67, 2018-05-25 14:11:55, 2018-05-25 14:12:17, -85,       52, 00:27:0D:07:55:22,
38:71:DE:F4:04:F5, 2018-05-25 14:04:27, 2018-05-25 14:12:17, -82,       27, 00:27:0D:07:54:12,
64:B0:A6:CB:1E:6C, 2018-05-25 14:04:28, 2018-05-25 14:12:17, -77,        9, 00:26:CB:AB:0B:60,
54:EA:A8:7E:95:D2, 2018-05-25 14:11:48, 2018-05-25 14:12:40, -89,        2, (not associated) ,
A4:E4:B8:B1:93:C7, 2018-05-25 14:12:42, 2018-05-25 14:12:42, -86,        1, (not associated) ,Google Starbucks
A0:99:9B:14:DD:B9, 2018-05-25 14:12:51, 2018-05-25 14:12:51, -87,        1, (not associated) ,xfinitywifi
2C:0E:3D:86:C0:6A, 2018-05-25 14:11:57, 2018-05-25 14:13:15, -65,       28, 00:26:CB:AB:0B:62,noah,Noah,fleming,PSU Secure
C2:9C:42:7C:2F:59, 2018-05-25 14:13:32, 2018-05-25 14:13:32, -81,        5, (not associated) ,
30:96:FB:C0:95:12, 2018-05-25 14:08:31, 2018-05-25 14:13:29, -80,       98, 00:26:CB:AB:0B:61,PSU Guest
6A:2D:D2:3F:87:2D, 2018-05-25 14:13:40, 2018-05-25 14:13:40, -64,        1, (not associated) ,
C2:D2:00:4F:07:02, 2018-05-25 14:13:43, 2018-05-25 14:13:43, -59,        2, (not associated) ,
EA:27:33:1D:BE:C4, 2018-05-25 14:13:55, 2018-05-25 14:13:55, -74,        3, (not associated) ,
CC:44:63:12:9B:7A, 2018-05-25 14:05:06, 2018-05-25 14:14:04, -79,       55, 00:27:0D:5E:5C:F0,PSU
8E:1B:DA:65:CB:6A, 2018-05-25 14:14:07, 2018-05-25 14:14:08, -58,        8, (not associated) ,TMobileWingman
0E:38:F7:79:BC:FF, 2018-05-25 14:14:17, 2018-05-25 14:14:17, -64,        4, (not associated) ,
BE:DF:5B:35:ED:99, 2018-05-25 14:14:41, 2018-05-25 14:14:41, -70,       91, (not associated) ,Olympia 5,Allegro,HOME-3420-2.4,HOME-3420-5,ParkAveCafe,SBG658057,Rogue Nation Wifi,CoavaCoffee,Skamania Lodge,BusWiFi_0862_3729
D6:85:E1:04:09:0B, 2018-05-25 14:14:41, 2018-05-25 14:14:41, -64,        2, (not associated) ,
8E:64:33:03:01:38, 2018-05-25 14:14:51, 2018-05-25 14:14:51, -79,        1, (not associated) ,
B6:95:A5:BA:CD:12, 2018-05-25 14:14:54, 2018-05-25 14:14:54, -58,        4, (not associated) ,
CA:3E:DC:80:57:72, 2018-05-25 14:13:40, 2018-05-25 14:15:06, -81,        3, (not associated) ,
42:0E:46:5F:5A:E0, 2018-05-25 14:15:02, 2018-05-25 14:15:03, -68,        5, (not associated) ,
DE:EC:C8:C9:5C:B1, 2018-05-25 14:15:06, 2018-05-25 14:15:06, -62,        2, (not associated) ,
40:9C:28:C6:97:55, 2018-05-25 14:10:19, 2018-05-25 14:15:27, -87,       10, 00:26:CB:AA:E4:42,PSU Secure
F4:0F:24:20:3F:3E, 2018-05-25 14:08:13, 2018-05-25 14:15:28, -79,       64, 00:26:CB:AB:0A:32,PSU Secure
66:6E:84:2F:FC:6F, 2018-05-25 14:15:28, 2018-05-25 14:15:29, -51,        9, (not associated) ,
04:D6:AA:6D:8F:63, 2018-05-25 14:15:44, 2018-05-25 14:15:44, -88,        1, (not associated) ,
D0:04:01:28:48:33, 2018-05-25 14:15:40, 2018-05-25 14:15:40, -84,        1, (not associated) ,
62:3B:9A:FB:4D:D8, 2018-05-25 14:15:40, 2018-05-25 14:15:40, -84,        2, (not associated) ,
CE:C3:E6:AD:F1:E8, 2018-05-25 14:15:41, 2018-05-25 14:15:41, -43,        2, (not associated) ,
CC:61:E5:48:62:94, 2018-05-25 14:15:54, 2018-05-25 14:15:54, -87,        2, (not associated) ,
7A:9C:72:04:F6:95, 2018-05-25 14:15:56, 2018-05-25 14:15:56, -85,        2, (not associated) ,
DE:5A:CD:CE:23:CF, 2018-05-25 14:15:54, 2018-05-25 14:15:54, -64,        5, (not associated) ,
B0:CA:68:52:B2:4D, 2018-05-25 14:14:33, 2018-05-25 14:16:03, -78,      110, 00:26:CB:AA:DF:30,PSU
16:99:55:1C:3A:43, 2018-05-25 14:16:17, 2018-05-25 14:16:17, -84,        1, (not associated) ,
32:49:F1:7F:2F:DD, 2018-05-25 14:16:18, 2018-05-25 14:16:18, -81,        3, (not associated) ,
36:86:A4:2B:97:3A, 2018-05-25 14:16:17, 2018-05-25 14:16:17, -74,        2, (not associated) ,
B4:9C:DF:64:D7:82, 2018-05-25 14:16:07, 2018-05-25 14:16:32, -86,       12, 00:26:CB:AB:0B:62,PSU Secure
FE:7E:3D:AF:A1:39, 2018-05-25 14:16:29, 2018-05-25 14:16:29, -82,        2, (not associated) ,
4A:7A:30:71:D2:11, 2018-05-25 14:16:30, 2018-05-25 14:16:30, -82,        2, (not associated) ,
BC:9F:EF:BF:F4:D8, 2018-05-25 14:13:11, 2018-05-25 14:16:28, -74,       39, 00:26:CB:AA:E4:42,PSU Secure
40:83:1D:DB:D8:C2, 2018-05-25 14:16:12, 2018-05-25 14:16:51, -93,       10, 00:26:CB:AA:DF:3D,
A2:1D:C1:C9:BB:B7, 2018-05-25 14:17:04, 2018-05-25 14:17:04, -79,        1, (not associated) ,
C4:61:8B:45:19:4D, 2018-05-25 14:16:02, 2018-05-25 14:17:18, -83,       17, 00:26:CB:AA:E4:42,PSU Secure
B8:63:4D:39:97:62, 2018-05-25 14:16:29, 2018-05-25 14:17:19, -80,       35, 00:26:CB:AA:E3:0D,PSU Secure
F6:3F:EB:FA:AE:1A, 2018-05-25 14:17:18, 2018-05-25 14:17:18, -78,        2, (not associated) ,
C6:94:E5:61:9D:88, 2018-05-25 14:17:18, 2018-05-25 14:17:19, -78,        2, (not associated) ,
2A:46:24:B6:1D:F3, 2018-05-25 14:17:17, 2018-05-25 14:17:17, -67,        2, (not associated) ,
92:11:71:D1:AA:D6, 2018-05-25 14:17:18, 2018-05-25 14:17:18, -66,        1, (not associated) ,
8A:30:EB:10:60:03, 2018-05-25 14:17:31, 2018-05-25 14:17:31, -85,        1, (not associated) ,
8E:65:D4:8C:F6:87, 2018-05-25 14:17:30, 2018-05-25 14:17:30, -83,        1, (not associated) ,
0A:F2:D4:47:6C:72, 2018-05-25 14:17:30, 2018-05-25 14:17:30, -69,        4, (not associated) ,
DA:A1:19:45:7B:1A, 2018-05-25 14:17:40, 2018-05-25 14:17:40, -88,        3, (not associated) ,
84:A1:34:3C:BE:F3, 2018-05-25 14:17:41, 2018-05-25 14:17:42, -84,        3, (not associated) ,PSU Secure
86:DB:77:80:EC:39, 2018-05-25 14:17:43, 2018-05-25 14:17:43, -83,        1, (not associated) ,
32:77:43:7D:A6:5D, 2018-05-25 14:17:43, 2018-05-25 14:17:43, -74,        3, (not associated) ,
CA:6C:42:71:8C:57, 2018-05-25 14:18:17, 2018-05-25 14:18:17, -76,        2, (not associated) ,
D4:63:C6:02:90:55, 2018-05-25 14:18:29, 2018-05-25 14:18:29, -87,        1, (not associated) ,
D4:61:9D:73:34:9E, 2018-05-25 14:18:11, 2018-05-25 14:18:30, -85,       37, 00:27:0D:07:55:22,PSU Secure
2A:25:3F:51:E0:A3, 2018-05-25 14:18:32, 2018-05-25 14:18:32, -67,        2, (not associated) ,
D4:63:C6:90:0D:AA, 2018-05-25 14:18:39, 2018-05-25 14:18:39, -87,        1, (not associated) ,
4E:06:0F:19:28:D4, 2018-05-25 14:18:44, 2018-05-25 14:18:44, -54,        2, (not associated) ,
EE:17:A2:D9:BA:C3, 2018-05-25 14:18:40, 2018-05-25 14:18:40, -45,        2, (not associated) ,
A0:C9:A0:9B:89:90, 2018-05-25 14:12:03, 2018-05-25 14:18:51, -76,       40, 00:26:CB:AB:0B:62,TMobileWingman,PSU secure,PSU Secure
22:DA:42:2D:A8:DC, 2018-05-25 14:18:52, 2018-05-25 14:18:53, -58,        2, (not associated) ,
FA:1B:39:26:A7:4E, 2018-05-25 14:19:15, 2018-05-25 14:19:15, -52,        1, (not associated) ,
A8:B8:6E:8F:B5:4F, 2018-05-25 14:17:29, 2018-05-25 14:19:27, -87,        7, 00:26:CB:AB:0B:60,PSU
52:EA:B9:2F:20:7B, 2018-05-25 14:19:29, 2018-05-25 14:19:29, -48,        2, (not associated) ,
E6:6A:95:13:F3:91, 2018-05-25 14:19:53, 2018-05-25 14:19:54, -45,        7, (not associated) ,
4E:0D:C9:3B:47:5E, 2018-05-25 14:20:03, 2018-05-25 14:20:03, -61,        1, (not associated) ,
26:66:64:89:3A:32, 2018-05-25 14:20:27, 2018-05-25 14:20:27, -74,        3, (not associated) ,
0E:5D:B8:44:F7:DF, 2018-05-25 14:20:39, 2018-05-25 14:20:39, -86,        1, (not associated) ,
DA:A1:19:64:D1:0A, 2018-05-25 14:20:39, 2018-05-25 14:20:39, -85,        3, (not associated) ,
3C:2E:F9:2A:02:11, 2018-05-25 14:04:21, 2018-05-25 14:20:56, -81,       59, 00:26:CB:AB:0A:32,PSU Secure
BA:6D:5A:DA:FC:A9, 2018-05-25 14:17:53, 2018-05-25 14:20:53, -76,        3, (not associated) ,
E0:C7:67:60:67:0E, 2018-05-25 14:20:38, 2018-05-25 14:20:56, -72,       74, 00:27:0D:07:58:02,PSU Secure
C2:5D:14:0B:BC:BD, 2018-05-25 14:21:05, 2018-05-25 14:21:05, -50,        1, (not associated) ,
0A:B7:83:C9:65:17, 2018-05-25 14:21:20, 2018-05-25 14:21:20, -85,        3, (not associated) ,
C6:32:E4:09:EC:EC, 2018-05-25 14:21:27, 2018-05-25 14:21:27, -78,        6, (not associated) ,
3E:56:2D:AF:5C:0F, 2018-05-25 14:21:39, 2018-05-25 14:21:39, -77,        2, (not associated) ,
B0:70:2D:49:7E:E0, 2018-05-25 14:14:54, 2018-05-25 14:21:55, -82,      307, 00:27:0D:07:51:2D,PSU Secure
46:5B:EB:8F:9B:43, 2018-05-25 14:21:51, 2018-05-25 14:21:51, -80,        1, (not associated) ,
72:C1:99:A9:98:04, 2018-05-25 14:22:06, 2018-05-25 14:22:06, -75,        2, (not associated) ,
80:00:6E:3F:78:63, 2018-05-25 14:21:53, 2018-05-25 14:22:06, -68,        6, (not associated) ,
E6:20:E3:07:0C:F0, 2018-05-25 14:22:04, 2018-05-25 14:22:04, -55,        3, (not associated) ,
9A:C7:91:39:68:53, 2018-05-25 14:22:19, 2018-05-25 14:22:19, -74,        1, (not associated) ,
C0:D3:C0:EC:00:CB, 2018-05-25 14:05:18, 2018-05-25 14:22:31, -89,        3, 00:26:CB:AB:0B:62,
5C:F7:E6:BA:6F:DF, 2018-05-25 14:21:57, 2018-05-25 14:22:30, -75,      166, 00:26:CB:A1:A1:00,PSU
A2:D7:10:44:F0:CB, 2018-05-25 14:22:53, 2018-05-25 14:22:54, -67,        8, (not associated) ,
E2:E0:89:DA:22:02, 2018-05-25 14:22:50, 2018-05-25 14:22:51, -62,        6, (not associated) ,
28:A0:2B:7A:46:14, 2018-05-25 14:12:38, 2018-05-25 14:23:05, -87,      193, DC:FE:07:90:B3:79,SSID2-2.4
94:B1:0A:BE:06:D2, 2018-05-25 14:09:14, 2018-05-25 14:30:15, -82,        4, 00:1C:10:9E:51:33,
B4:F6:1C:4F:8E:08, 2018-05-25 14:16:20, 2018-05-25 14:23:05, -81,      103, 7C:95:F3:01:FA:71,PSU Secure,PSU Guest
6E:AD:44:7A:84:76, 2018-05-25 14:23:38, 2018-05-25 14:23:39, -66,        7, (not associated) ,
26:CE:11:67:35:03, 2018-05-25 14:24:12, 2018-05-25 14:24:15, -72,        7, (not associated) ,
3A:44:1B:71:36:AB, 2018-05-25 14:24:16, 2018-05-25 14:24:17, -66,        5, (not associated) ,TMobileWingman
B8:D7:AF:AA:DC:4D, 2018-05-25 14:23:30, 2018-05-25 14:24:15, -61,        5, (not associated) ,
1A:93:3C:81:92:96, 2018-05-25 14:24:20, 2018-05-25 14:24:20, -60,        5, (not associated) ,TMobileWingman
FA:D0:EC:2E:FC:16, 2018-05-25 14:24:32, 2018-05-25 14:24:32, -78,        2, (not associated) ,
E6:39:46:97:2D:09, 2018-05-25 14:24:28, 2018-05-25 14:24:29, -61,        4, (not associated) ,
20:AB:37:75:66:F1, 2018-05-25 14:06:09, 2018-05-25 14:24:43,  -1,       12, 12:DA:43:CD:8C:B7,
58:20:B1:F1:F3:D2, 2018-05-25 14:06:09, 2018-05-25 14:24:43,  -1,        3, 10:DA:43:CD:8C:B6,
5C:51:88:A1:B9:53, 2018-05-25 14:06:09, 2018-05-25 14:24:43,  -1,       20, 12:DA:43:CD:8C:B7,
80:30:DC:03:C0:EA, 2018-05-25 14:14:27, 2018-05-25 14:24:43,  -1,        2, 10:DA:43:CD:8C:B6,
AC:5F:3E:1F:79:5D, 2018-05-25 14:20:17, 2018-05-25 14:24:56, -86,       24, 7C:95:F3:01:FF:52,PSU Secure
1E:A9:46:72:BE:F8, 2018-05-25 14:25:07, 2018-05-25 14:25:07, -42,        2, (not associated) ,
F0:EE:10:57:0A:64, 2018-05-25 14:24:06, 2018-05-25 14:25:18, -74,       26, 00:26:CB:AA:DF:30,PSU
52:2D:C7:41:F9:45, 2018-05-25 14:25:28, 2018-05-25 14:25:28, -62,        1, (not associated) ,
56:50:DB:2F:20:A2, 2018-05-25 14:25:27, 2018-05-25 14:25:28, -46,        2, (not associated) ,
96:FA:CD:E4:CC:3D, 2018-05-25 14:25:36, 2018-05-25 14:25:43, -77,        4, (not associated) ,
3E:10:99:5C:AB:93, 2018-05-25 14:25:44, 2018-05-25 14:25:44, -43,        2, (not associated) ,
70:EF:00:BA:3D:68, 2018-05-25 14:26:05, 2018-05-25 14:26:05, -88,        1, (not associated) ,xfinitywifi
96:CD:8C:C0:11:CE, 2018-05-25 14:26:04, 2018-05-25 14:26:04, -74,        6, (not associated) ,
42:E0:DC:20:F6:0C, 2018-05-25 14:26:03, 2018-05-25 14:26:03, -42,        3, (not associated) ,
F6:80:5E:82:9D:C2, 2018-05-25 14:26:20, 2018-05-25 14:26:20, -80,        1, (not associated) ,
C6:36:FD:1B:6A:70, 2018-05-25 14:26:15, 2018-05-25 14:26:15, -69,        2, (not associated) ,
80:BE:05:3F:2B:FC, 2018-05-25 14:08:20, 2018-05-25 14:26:31, -75,      105, 00:26:CB:AB:0A:32,PSU Secure
FE:24:D2:1A:28:67, 2018-05-25 14:26:29, 2018-05-25 14:26:29, -50,        2, (not associated) ,
CE:86:E0:3F:EB:D6, 2018-05-25 14:26:42, 2018-05-25 14:26:42, -90,        1, (not associated) ,
A8:6B:AD:6A:D0:6D, 2018-05-25 14:26:42, 2018-05-25 14:26:42, -88,        1, (not associated) ,
7A:FA:5E:11:B7:52, 2018-05-25 14:26:42, 2018-05-25 14:26:42, -82,        1, (not associated) ,
1A:D5:BA:00:0C:6E, 2018-05-25 14:26:41, 2018-05-25 14:26:41, -76,        1, (not associated) ,
00:3D:E8:BB:1D:C3, 2018-05-25 14:10:08, 2018-05-25 14:26:39, -57,       22, (not associated) ,
36:94:2B:73:A6:35, 2018-05-25 14:26:54, 2018-05-25 14:26:54, -88,        1, (not associated) ,
46:92:90:44:D4:A7, 2018-05-25 14:27:02, 2018-05-25 14:27:03, -84,        2, (not associated) ,
C0:A5:3E:26:C3:06, 2018-05-25 14:25:11, 2018-05-25 14:27:05, -83,       73, 00:00:00:00:00:00,PSU
0C:15:39:1B:73:E2, 2018-05-25 14:14:58, 2018-05-25 14:27:06, -68,       42, 00:27:0D:07:51:20,PSU
92:AA:48:7B:D7:17, 2018-05-25 14:27:17, 2018-05-25 14:27:17, -92,        1, (not associated) ,
A4:5E:60:CF:07:23, 2018-05-25 14:27:39, 2018-05-25 14:27:39, -89,        5, (not associated) ,PSU Secure,SweetHome,XFINITY,Someinternet-5ghz,McMenamins
D2:A8:84:7A:78:65, 2018-05-25 14:27:42, 2018-05-25 14:27:42, -44,        3, (not associated) ,
A0:02:DC:99:CA:85, 2018-05-25 14:27:56, 2018-05-25 14:27:56, -90,        1, 10:DA:43:CD:8C:B6,
FC:C2:DE:B0:4C:96, 2018-05-25 14:04:26, 2018-05-25 14:27:55, -84,       31, 7C:95:F3:01:FF:50,PSU
D0:FC:CC:4A:19:7C, 2018-05-25 14:09:26, 2018-05-25 14:28:03, -88,       11, 00:26:CB:AB:0B:62,
A6:34:84:A1:75:40, 2018-05-25 14:28:05, 2018-05-25 14:28:05, -88,        1, (not associated) ,
08:74:02:29:D4:61, 2018-05-25 14:08:56, 2018-05-25 14:28:17, -83,       27, 00:26:CB:AA:E4:42,PSU Secure
D0:25:98:42:C5:85, 2018-05-25 14:05:50, 2018-05-25 14:28:20, -80,        9, 00:26:CB:AB:0A:30,
1E:03:C7:05:CD:5F, 2018-05-25 14:28:18, 2018-05-25 14:28:18, -78,        1, (not associated) ,
DC:0B:34:BA:95:57, 2018-05-25 14:25:01, 2018-05-25 14:28:16, -76,        4, (not associated) ,
4C:57:CA:56:29:40, 2018-05-25 14:16:27, 2018-05-25 14:28:31, -63,       48, 00:26:CB:AA:DF:32,PSU Secure
CC:20:E8:E2:7F:AF, 2018-05-25 14:09:58, 2018-05-25 14:28:41, -89,        5, (not associated) ,PSU Secure
40:4E:36:3B:FE:C2, 2018-05-25 14:05:32, 2018-05-25 14:28:52, -84,       36, 00:27:0D:07:51:20,
A0:CC:2B:B7:90:36, 2018-05-25 14:07:14, 2018-05-25 14:28:54, -81,        4, (not associated) ,PSU
0A:29:7D:FA:5D:EB, 2018-05-25 14:28:54, 2018-05-25 14:28:54, -61,        2, (not associated) ,Grandpa
E6:14:F2:81:04:C5, 2018-05-25 14:29:04, 2018-05-25 14:29:04, -71,        1, (not associated) ,
8C:F5:A3:11:73:53, 2018-05-25 14:16:25, 2018-05-25 14:30:15, -64,       11, (not associated) ,PSU
D0:2B:20:E8:4E:92, 2018-05-25 14:26:50, 2018-05-25 14:29:35, -94,        3, 7C:95:F3:CC:AC:60,PSU
00:CD:FE:0A:09:52, 2018-05-25 14:29:00, 2018-05-25 14:30:01, -91,        8, 00:26:CB:AA:DF:32,PSU Secure
DC:A4:CA:05:06:CC, 2018-05-25 14:09:24, 2018-05-25 14:30:05, -91,       76, 00:27:0D:07:54:10,PSU
48:A1:95:E2:C1:2C, 2018-05-25 14:29:25, 2018-05-25 14:29:39, -90,        9, 06:1D:D6:A8:D8:80,
70:70:0D:6F:FB:7E, 2018-05-25 14:05:22, 2018-05-25 14:29:25, -89,       48, 00:27:0D:07:58:00,PSU
CC:FD:17:90:AB:37, 2018-05-25 14:30:06, 2018-05-25 14:30:06, -89,        1, (not associated) ,
